stage,changed_class,trial_dim,class_dims_json,objective,val_acc,balanced_norm_true_residual,balanced_true_explained_ratio,mean_fp_rate,mean_dim_frac,accepted,reason,split,global_val_dim,global_obj_dim,base_objective,base_val_acc,fixed_vs_base,broken_vs_base,break_rate,floor_ok,val_gain_vs_global,coverage_gain_vs_global,fixed_vs_global,broken_vs_global,break_rate_vs_global,candidate_val_acc,candidate_objective,candidate_class_dims_json
global_init_scan,,16,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16}",0.6299904742912847,0.644718792866941,1.3345734640215483,0.34882564149794193,0.08889432507162531,1.0,0,,0,,,,,,,,,,,,,,,,
global_init_scan,,24,"{""0"": 24, ""1"": 24, ""2"": 24, ""3"": 24, ""4"": 24}",0.634285300673616,0.6502057613168725,1.468282867350137,0.3797996050666804,0.08784151950108943,1.0,0,,0,,,,,,,,,,,,,,,,
global_init_scan,,32,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32}",0.6391660411586546,0.6556927297668038,1.5396875211451237,0.4004010625205357,0.08657088233900588,1.0,0,,0,,,,,,,,,,,,,,,,
global_init_scan,,48,"{""0"": 48, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 48}",0.6605899719639867,0.6790123456790124,1.7518080694676723,0.42810226680790936,0.08083510437902729,1.0,0,,0,,,,,,,,,,,,,,,,
global_init_scan,,64,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}",0.6658406765959011,0.6886145404663924,2.2010922554976946,0.4504427167672264,0.07823560912916264,1.0,0,,0,,,,,,,,,,,,,,,,
global_init_accept,,64,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}",0.6658406765959011,0.6886145404663924,2.2010922554976946,0.4504427167672264,0.07823560912916264,1.0,1,best_global_val_anchor,0,64,64,,,,,,,,,,,,,,
greedy_pass_0,0,16,"{""0"": 16, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}",0.6522969729706001,0.6721536351165981,1.9096888197572883,0.43326771498495953,0.08214224041824394,0.85,0,protected_class_0_dim_below_32|no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6658406765959011,0.6886145404663924,15,27,0.053784860557768925,0,,,,,,,,
greedy_pass_0,0,24,"{""0"": 24, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}",0.6534628280220528,0.6735253772290809,1.9299196534282885,0.437247195330502,0.08186707270336033,0.875,0,protected_class_0_dim_below_32|no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6658406765959011,0.6886145404663924,12,23,0.045816733067729085,0,,,,,,,,
greedy_pass_0,0,32,"{""0"": 32, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}",0.656077581808825,0.6762688614540466,1.9429900035448455,0.44083708451300063,0.0812363973912576,0.9,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6658406765959011,0.6886145404663924,7,16,0.03187250996015936,1,,,,,,,,
greedy_pass_0,0,48,"{""0"": 48, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}",0.6632793035305811,0.6844993141289437,2.046721504764282,0.4455748374937161,0.07925474503473577,0.95,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6658406765959011,0.6886145404663924,5,8,0.01593625498007968,1,,,,,,,,
greedy_pass_0,1,16,"{""0"": 64, ""1"": 16, ""2"": 64, ""3"": 64, ""4"": 64}",0.6440585892325956,0.6652949245541838,2.039631237495324,0.424169047344814,0.08433495680071594,0.85,0,protected_class_1_dim_below_32|no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6658406765959011,0.6886145404663924,18,35,0.0697211155378486,0,,,,,,,,
greedy_pass_0,1,24,"{""0"": 64, ""1"": 24, ""2"": 64, ""3"": 64, ""4"": 64}",0.657739396720015,0.6790123456790124,2.0508365195885445,0.43192937036738865,0.08086506222907926,0.875,0,protected_class_1_dim_below_32|no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6658406765959011,0.6886145404663924,16,23,0.045816733067729085,0,,,,,,,,
greedy_pass_0,1,32,"{""0"": 64, ""1"": 32, ""2"": 64, ""3"": 64, ""4"": 64}",0.6589293207627085,0.6803840877914952,2.0688091774975166,0.4359690365945344,0.08052757000948249,0.9,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6658406765959011,0.6886145404663924,13,19,0.037848605577689244,1,,,,,,,,
greedy_pass_0,1,48,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 64, ""4"": 64}",0.6667602307358377,0.6886145404663924,2.1111405321409475,0.44343196561299364,0.07833161357986441,0.95,0,candidate_ok,0,64,64,0.6658406765959011,0.6886145404663924,7,7,0.013944223107569721,1,,,,,,,,
greedy_pass_0_accept,1,48,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 64, ""4"": 64}",0.6667602307358377,0.6886145404663924,2.1111405321409475,0.44343196561299364,0.07833161357986441,0.95,1,best_class_coordinate_update,0,64,64,,,7,7,0.013944223107569721,,,,,,,,,
greedy_pass_0,2,16,"{""0"": 64, ""1"": 48, ""2"": 16, ""3"": 64, ""4"": 64}",0.6243121277955075,0.644718792866941,1.9520628498722057,0.4253336717212717,0.08936856297982587,0.8,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6667602307358377,0.6886145404663924,22,54,0.10756972111553785,1,,,,,,,,
greedy_pass_0,2,24,"{""0"": 64, ""1"": 48, ""2"": 24, ""3"": 64, ""4"": 64}",0.6475675623922369,0.6680384087791496,1.9704874516298687,0.43230357935669605,0.08350930940204145,0.825,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6667602307358377,0.6886145404663924,21,36,0.07171314741035857,1,,,,,,,,
greedy_pass_0,2,32,"{""0"": 64, ""1"": 48, ""2"": 32, ""3"": 64, ""4"": 64}",0.6514941903447379,0.6721536351165981,1.990421224548805,0.4359088799263344,0.08244340230387079,0.85,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6667602307358377,0.6886145404663924,17,29,0.05776892430278884,1,,,,,,,,
greedy_pass_0,2,48,"{""0"": 64, ""1"": 48, ""2"": 48, ""3"": 64, ""4"": 64}",0.656702579521265,0.6776406035665294,2.017715710697929,0.4403272096413954,0.08110878884253941,0.9,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6667602307358377,0.6886145404663924,6,14,0.027888446215139442,1,,,,,,,,
greedy_pass_0,3,16,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 16, ""4"": 64}",0.6539357301941109,0.6748971193415638,2.0253054493580818,0.42646329524723114,0.0807093917430503,0.8,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6667602307358377,0.6886145404663924,20,30,0.05976095617529881,1,,,,,,,,
greedy_pass_0,3,24,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 24, ""4"": 64}",0.6646181378221027,0.6858710562414266,2.0592947069945744,0.43181927670071196,0.07811242280905613,0.825,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6667602307358377,0.6886145404663924,18,20,0.0398406374501992,1,,,,,,,,
greedy_pass_0,3,32,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 32, ""4"": 64}",0.6658411134220222,0.6872427983539094,2.0735869504560687,0.4361321909606392,0.07801720955845548,0.85,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6667602307358377,0.6886145404663924,13,14,0.027888446215139442,1,,,,,,,,
greedy_pass_0,3,48,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 48, ""4"": 64}",0.6699462657126417,0.691358024691358,2.0729338480222683,0.44057846120039273,0.07723671716475124,0.9,0,candidate_ok,0,64,64,0.6667602307358377,0.6886145404663924,8,6,0.01195219123505976,1,,,,,,,,
greedy_pass_0_accept,3,48,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 48, ""4"": 64}",0.6699462657126417,0.691358024691358,2.0729338480222683,0.44057846120039273,0.07723671716475124,0.9,1,best_class_coordinate_update,0,64,64,,,8,6,0.01195219123505976,,,,,,,,,
greedy_pass_0,4,16,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 48, ""4"": 16}",0.6344540415313615,0.654320987654321,1.9041922753405067,0.4174770213932721,0.087246572756372,0.75,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,9,36,0.07142857142857142,1,,,,,,,,
greedy_pass_0,4,24,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 48, ""4"": 24}",0.6477465923167649,0.6680384087791496,1.9540517035107186,0.42438529250498835,0.08369202986487308,0.775,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,9,26,0.051587301587301584,1,,,,,,,,
greedy_pass_0,4,32,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 48, ""4"": 32}",0.6559526132355429,0.6762688614540466,1.9601873328997463,0.42943897971963363,0.08160654041924617,0.8,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,9,20,0.03968253968253968,1,,,,,,,,
greedy_pass_0,4,48,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 48, ""4"": 48}",0.6638114944361774,0.6844993141289437,1.9996036416441036,0.436074902053018,0.07930414422686896,0.85,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,4,9,0.017857142857142856,1,,,,,,,,
greedy_pass_1,0,16,"{""0"": 16, ""1"": 48, ""2"": 64, ""3"": 48, ""4"": 64}",0.6508874719453253,0.6694101508916324,1.7815304122818616,0.42340345941812585,0.08254943305804822,0.75,0,protected_class_0_dim_below_32|no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,12,28,0.05555555555555555,0,,,,,,,,
greedy_pass_1,0,24,"{""0"": 24, ""1"": 48, ""2"": 64, ""3"": 48, ""4"": 64}",0.6561890311499262,0.6748971193415638,1.801761245952862,0.42738293976366826,0.0812503745581817,0.775,0,protected_class_0_dim_below_32|no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,9,21,0.041666666666666664,0,,,,,,,,
greedy_pass_1,0,32,"{""0"": 32, ""1"": 48, ""2"": 64, ""3"": 48, ""4"": 64}",0.6615611560108648,0.6803840877914952,1.8148315960694188,0.43097282894616695,0.07992535678603889,0.8,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,8,16,0.031746031746031744,1,,,,,,,,
greedy_pass_1,0,48,"{""0"": 48, ""1"": 48, ""2"": 64, ""3"": 48, ""4"": 64}",0.6660051637020598,0.6858710562414266,1.9185630972888557,0.4357105819268824,0.07865519470929482,0.85,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,4,8,0.015873015873015872,1,,,,,,,,
greedy_pass_1,1,16,"{""0"": 64, ""1"": 16, ""2"": 64, ""3"": 48, ""4"": 64}",0.647245224526308,0.6680384087791496,2.0014245533766446,0.421315542932213,0.08321004454019773,0.8,0,protected_class_1_dim_below_32|no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,11,28,0.05555555555555555,0,,,,,,,,
greedy_pass_1,1,24,"{""0"": 64, ""1"": 24, ""2"": 64, ""3"": 48, ""4"": 64}",0.6623050336543408,0.6831275720164609,2.0126298354698653,0.4290758659547877,0.07937717356202745,0.825,0,protected_class_1_dim_below_32|no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,9,15,0.02976190476190476,0,,,,,,,,
greedy_pass_1,1,32,"{""0"": 64, ""1"": 32, ""2"": 64, ""3"": 48, ""4"": 64}",0.6648736432341177,0.6858710562414266,2.0306024933788374,0.43311553218193344,0.07869251011241066,0.85,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,6,10,0.01984126984126984,1,,,,,,,,
greedy_pass_1,1,64,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 48, ""4"": 64}",0.6676473350855447,0.6899862825788752,2.1628855713790154,0.4475892123546255,0.07752243144794277,0.95,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,7,8,0.015873015873015872,1,,,,,,,,
greedy_pass_1,2,16,"{""0"": 64, ""1"": 48, ""2"": 16, ""3"": 48, ""4"": 64}",0.6330131572438702,0.6529492455418381,1.9138561657535262,0.4224801673086708,0.0868723654833631,0.75,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,23,51,0.10119047619047619,1,,,,,,,,
greedy_pass_1,2,24,"{""0"": 64, ""1"": 48, ""2"": 24, ""3"": 48, ""4"": 64}",0.6535105885593726,0.6735253772290809,1.9322807675111893,0.42945007494409515,0.08173906471864582,0.775,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,23,36,0.07142857142857142,1,,,,,,,,
greedy_pass_1,2,32,"{""0"": 64, ""1"": 48, ""2"": 32, ""3"": 48, ""4"": 64}",0.658817717538676,0.6790123456790124,1.9522145404301259,0.4330553755137335,0.08023521190450267,0.8,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,16,25,0.0496031746031746,1,,,,,,,,
greedy_pass_1,2,48,"{""0"": 64, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 64}",0.6612665771949227,0.6817558299039781,1.9795090265792497,0.4374737052287944,0.07970286320890152,0.85,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,6,13,0.025793650793650792,1,,,,,,,,
greedy_pass_1,3,16,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 16, ""4"": 64}",0.6539357301941109,0.6748971193415638,2.0253054493580818,0.42646329524723114,0.0807093917430503,0.8,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,12,24,0.047619047619047616,1,,,,,,,,
greedy_pass_1,3,24,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 24, ""4"": 64}",0.6646181378221027,0.6858710562414266,2.0592947069945744,0.43181927670071196,0.07811242280905613,0.825,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,10,14,0.027777777777777776,1,,,,,,,,
greedy_pass_1,3,32,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 32, ""4"": 64}",0.6658411134220222,0.6872427983539094,2.0735869504560687,0.4361321909606392,0.07801720955845548,0.85,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,5,8,0.015873015873015872,1,,,,,,,,
greedy_pass_1,3,64,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 64, ""4"": 64}",0.6667602307358377,0.6886145404663924,2.1111405321409475,0.44343196561299364,0.07833161357986441,0.95,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,6,8,0.015873015873015872,1,,,,,,,,
greedy_pass_1,4,16,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 48, ""4"": 16}",0.6344540415313615,0.654320987654321,1.9041922753405067,0.4174770213932721,0.087246572756372,0.75,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,9,36,0.07142857142857142,1,,,,,,,,
greedy_pass_1,4,24,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 48, ""4"": 24}",0.6477465923167649,0.6680384087791496,1.9540517035107186,0.42438529250498835,0.08369202986487308,0.775,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,9,26,0.051587301587301584,1,,,,,,,,
greedy_pass_1,4,32,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 48, ""4"": 32}",0.6559526132355429,0.6762688614540466,1.9601873328997463,0.42943897971963363,0.08160654041924617,0.8,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,9,20,0.03968253968253968,1,,,,,,,,
greedy_pass_1,4,48,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 48, ""4"": 48}",0.6638114944361774,0.6844993141289437,1.9996036416441036,0.436074902053018,0.07930414422686896,0.85,0,no_objective_gain|val_acc_drop|break_rate_high,0,64,64,0.6699462657126417,0.691358024691358,4,9,0.017857142857142856,1,,,,,,,,
final_keep_perclass,,,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 48, ""4"": 64}",0.6699462657126417,0.691358024691358,2.0729338480222683,0.44057846120039273,0.07723671716475124,0.9,1,val_gain,0,64,64,,,,,,,0.00274348422496562,0.12815840747542628,15,13,0.025896414342629483,,,
global_init_scan,,16,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16}",0.6155635166287151,0.6310013717421125,1.3909057238947646,0.3311313495447202,0.09266616363142746,1.0,0,,1,,,,,,,,,,,,,,,,
global_init_scan,,24,"{""0"": 24, ""1"": 24, ""2"": 24, ""3"": 24, ""4"": 24}",0.6420490553210115,0.6584362139917695,1.511939767632055,0.361875430022354,0.08576313572634744,1.0,0,,1,,,,,,,,,,,,,,,,
global_init_scan,,32,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32}",0.6533946605744225,0.6707818930041153,1.626760491546411,0.3841490221706195,0.08281118014555769,1.0,0,,1,,,,,,,,,,,,,,,,
global_init_scan,,48,"{""0"": 48, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 48}",0.6476393626326462,0.6666666666666666,1.8008215442205746,0.41400273408675686,0.083754976408086,1.0,0,,1,,,,,,,,,,,,,,,,
global_init_scan,,64,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}",0.6446184623031425,0.6680384087791496,2.2491437059787702,0.4352550641178121,0.08347648363453122,1.0,0,,1,,,,,,,,,,,,,,,,
global_init_accept,,32,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32}",0.6533946605744225,0.6707818930041153,1.626760491546411,0.3841490221706195,0.08281118014555769,1.0,1,best_global_val_anchor,1,32,32,,,,,,,,,,,,,,
greedy_pass_0,0,16,"{""0"": 16, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32}",0.6473034841380619,0.663923182441701,1.5522553976265805,0.3732894097817622,0.08451509832501458,0.9,0,protected_class_0_dim_below_32|no_objective_gain|val_acc_drop|break_rate_high,1,32,32,0.6533946605744225,0.6707818930041153,9,14,0.028629856850715747,0,,,,,,,,
greedy_pass_0,0,24,"{""0"": 24, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32}",0.6524726449059082,0.6694101508916324,1.5843959332724424,0.3798783145525214,0.08315299556049507,0.95,0,protected_class_0_dim_below_32|no_objective_gain|val_acc_drop,1,32,32,0.6533946605744225,0.6707818930041153,4,5,0.010224948875255624,0,,,,,,,,
greedy_pass_0,0,48,"{""0"": 48, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32}",0.6378184941089506,0.6556927297668038,1.6970743052503863,0.39058838063064816,0.08662563972692212,0.7333333333333334,0,no_objective_gain|val_acc_drop|break_rate_high,1,32,32,0.6533946605744225,0.6707818930041153,6,17,0.034764826175869123,1,,,,,,,,
greedy_pass_0,0,64,"{""0"": 64, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32}",0.6253065138982524,0.644718792866941,1.8601861619309585,0.39481467862018765,0.08948380319298614,0.6,0,no_objective_gain|val_acc_drop|break_rate_high,1,32,32,0.6533946605744225,0.6707818930041153,12,31,0.06339468302658487,1,,,,,,,,
greedy_pass_0,1,16,"{""0"": 32, ""1"": 16, ""2"": 32, ""3"": 32, ""4"": 32}",0.6384873781148425,0.6556927297668038,1.6070411134021292,0.37281205628138475,0.0863094371532809,0.9,0,protected_class_1_dim_below_32|no_objective_gain|val_acc_drop|break_rate_high,1,32,32,0.6533946605744225,0.6707818930041153,9,20,0.0408997955010225,0,,,,,,,,
greedy_pass_0,1,24,"{""0"": 32, ""1"": 24, ""2"": 32, ""3"": 32, ""4"": 32}",0.6453013185665679,0.6625514403292181,1.6123855422298419,0.37965678643991607,0.08474467430556888,0.95,0,protected_class_1_dim_below_32|no_objective_gain|val_acc_drop|break_rate_high,1,32,32,0.6533946605744225,0.6707818930041153,3,9,0.018404907975460124,0,,,,,,,,
greedy_pass_0,1,48,"{""0"": 32, ""1"": 48, ""2"": 32, ""3"": 32, ""4"": 32}",0.6464806604865595,0.663923182441701,1.6582279541649902,0.39147912961067516,0.0846412799300452,0.7333333333333334,0,no_objective_gain|val_acc_drop|break_rate_high,1,32,32,0.6533946605744225,0.6707818930041153,7,12,0.024539877300613498,1,,,,,,,,
greedy_pass_0,1,64,"{""0"": 32, ""1"": 64, ""2"": 32, ""3"": 32, ""4"": 32}",0.6412458397213255,0.6598079561042524,1.7831453198960645,0.39661281369948204,0.08585572193820777,0.6,0,no_objective_gain|val_acc_drop|break_rate_high,1,32,32,0.6533946605744225,0.6707818930041153,16,24,0.049079754601226995,1,,,,,,,,
greedy_pass_0,2,16,"{""0"": 32, ""1"": 32, ""2"": 16, ""3"": 32, ""4"": 32}",0.6536633430519582,0.6707818930041153,1.604689426838323,0.3735744271504206,0.08329766961877852,0.9,0,break_rate_high,1,32,32,0.6533946605744225,0.6707818930041153,18,18,0.03680981595092025,1,,,,,,,,
greedy_pass_0,2,24,"{""0"": 32, ""1"": 32, ""2"": 24, ""3"": 32, ""4"": 32}",0.6535621741836984,0.6707818930041153,1.6130869559043959,0.3805502892002509,0.08305252090869542,0.95,0,break_rate_high,1,32,32,0.6533946605744225,0.6707818930041153,9,9,0.018404907975460124,1,,,,,,,,
greedy_pass_0,2,48,"{""0"": 32, ""1"": 32, ""2"": 48, ""3"": 32, ""4"": 32}",0.6507555750882632,0.6680384087791496,1.64447541924042,0.3886766504759298,0.08297263835262558,0.7333333333333334,0,no_objective_gain|val_acc_drop|break_rate_high,1,32,32,0.6533946605744225,0.6707818930041153,12,14,0.028629856850715747,1,,,,,,,,
greedy_pass_0,2,64,"{""0"": 32, ""1"": 32, ""2"": 64, ""3"": 32, ""4"": 32}",0.640464609706081,0.6584362139917695,1.7238670032868015,0.392169672946891,0.08508064723040047,0.6,0,no_objective_gain|val_acc_drop|break_rate_high,1,32,32,0.6533946605744225,0.6707818930041153,16,25,0.05112474437627812,1,,,,,,,,
greedy_pass_0,3,16,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 16, ""4"": 32}",0.6388995192597489,0.6556927297668038,1.5677158058447465,0.3743729409397951,0.08567721061832975,0.9,0,no_objective_gain|val_acc_drop|break_rate_high,1,32,32,0.6533946605744225,0.6707818930041153,9,20,0.0408997955010225,1,,,,,,,,
greedy_pass_0,3,24,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 24, ""4"": 32}",0.6508377868185602,0.6680384087791496,1.611078712488192,0.3793056737000439,0.08285287652537732,0.95,0,no_objective_gain|val_acc_drop|break_rate_high,1,32,32,0.6533946605744225,0.6707818930041153,8,10,0.02044989775051125,1,,,,,,,,
greedy_pass_0,3,48,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 48, ""4"": 32}",0.6508478603721402,0.6680384087791496,1.6329527568433444,0.3888193574267415,0.08414824674747623,0.7333333333333334,0,no_objective_gain|val_acc_drop|break_rate_high,1,32,32,0.6533946605744225,0.6707818930041153,10,12,0.024539877300613498,1,,,,,,,,
greedy_pass_0,3,64,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 64, ""4"": 32}",0.6383019449351668,0.6556927297668038,1.6604662108897714,0.392346462221233,0.08777542858120878,0.6,0,no_objective_gain|val_acc_drop|break_rate_high,1,32,32,0.6533946605744225,0.6707818930041153,19,30,0.06134969325153374,1,,,,,,,,
greedy_pass_0,4,16,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 16}",0.6278586687419905,0.644718792866941,1.5662459463686287,0.37367860407383546,0.08961895387797914,0.9,0,no_objective_gain|val_acc_drop|break_rate_high,1,32,32,0.6533946605744225,0.6707818930041153,4,23,0.04703476482617587,1,,,,,,,,
greedy_pass_0,4,24,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 24}",0.6412991794815646,0.6584362139917695,1.598034589922826,0.3790804548120999,0.08615052151125542,0.95,0,no_objective_gain|val_acc_drop|break_rate_high,1,32,32,0.6533946605744225,0.6707818930041153,3,12,0.024539877300613498,1,,,,,,,,
greedy_pass_0,4,48,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 48}",0.6463266305711225,0.663923182441701,1.6751330749070763,0.3910353046252403,0.0838014503337711,0.7333333333333334,0,no_objective_gain|val_acc_drop|break_rate_high,1,32,32,0.6533946605744225,0.6707818930041153,8,13,0.026584867075664622,1,,,,,,,,
greedy_pass_0,4,64,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 64}",0.6390607601455478,0.6570644718792867,1.728520976160818,0.3959075253124965,0.08510660366903541,0.6,0,no_objective_gain|val_acc_drop|break_rate_high,1,32,32,0.6533946605744225,0.6707818930041153,12,22,0.044989775051124746,1,,,,,,,,
final_fallback,,32,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32}",0.6533946605744225,0.6707818930041153,1.626760491546411,0.3841490221706195,0.08281118014555769,1.0,1,fallback_to_global_val,1,32,32,,,,,,,0.0,0.0,0,0,0.0,0.6707818930041153,0.6533946605744225,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32}"
global_init_scan,,16,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16}",0.6325818375322222,0.6474622770919067,1.3484957213939264,0.3438973302110065,0.08855358332946595,1.0,0,,2,,,,,,,,,,,,,,,,
global_init_scan,,24,"{""0"": 24, ""1"": 24, ""2"": 24, ""3"": 24, ""4"": 24}",0.6548434933466551,0.6707818930041153,1.4786004421008683,0.3748129213332109,0.08258234608921856,1.0,0,,2,,,,,,,,,,,,,,,,
global_init_scan,,32,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32}",0.6775534839984769,0.6941015089163237,1.5605486496830652,0.39731801305988296,0.07659052366278478,1.0,0,,2,,,,,,,,,,,,,,,,
global_init_scan,,48,"{""0"": 48, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 48}",0.6827404880245751,0.700960219478738,1.7435963262546585,0.4286705478897936,0.07492251915876985,1.0,0,,2,,,,,,,,,,,,,,,,
global_init_scan,,64,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}",0.6795038772114016,0.700960219478738,2.0765835635407406,0.4522141412212769,0.07496815984070035,1.0,0,,2,,,,,,,,,,,,,,,,
global_init_accept,,48,"{""0"": 48, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 48}",0.6827404880245751,0.700960219478738,1.7435963262546585,0.4286705478897936,0.07492251915876985,1.0,1,best_global_val_anchor,2,48,48,,,,,,,,,,,,,,
greedy_pass_0,0,16,"{""0"": 16, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 48}",0.6768188088771004,0.6941015089163237,1.6535107766039907,0.41330894224826265,0.07670806877548561,0.8666666666666667,0,protected_class_0_dim_below_32|no_objective_gain|val_acc_drop|break_rate_high,2,48,48,0.6827404880245751,0.700960219478738,17,22,0.043052837573385516,0,,,,,,,,
