top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,test_acc_shadow_not_for_selection,val_bal_acc,objective,num_selected_features,dataset,split,ablation
4000,96,0.95,"(1.0,)",0.6,full,[1.0],1.0,0.925,0.8917241379310344,0.925,0.925,4000,amazon-photo,0,single_alpha
4000,96,0.99,"(1.0,)",0.4,full,[1.0],1.0,0.9166666666666666,0.894896551724138,0.9166666666666667,0.9166666666666666,4000,amazon-photo,0,single_alpha
4000,96,0.99,"(1.0,)",0.5,full,[1.0],1.0,0.925,0.8936551724137931,0.925,0.925,4000,amazon-photo,0,single_alpha
4000,96,0.99,"(1.0,)",0.6,full,[1.0],1.0,0.925,0.8917241379310344,0.925,0.925,4000,amazon-photo,0,single_alpha
6000,64,0.95,"(1.0,)",0.4,full,[1.0],1.0,0.8875,0.8788965517241379,0.8875,0.8875,6000,amazon-photo,0,single_alpha
6000,64,0.95,"(1.0,)",0.5,full,[1.0],1.0,0.8833333333333333,0.8776551724137931,0.8833333333333333,0.8833333333333333,6000,amazon-photo,0,single_alpha
6000,64,0.95,"(1.0,)",0.6,full,[1.0],1.0,0.8875,0.8755862068965518,0.8875000000000001,0.8875,6000,amazon-photo,0,single_alpha
6000,64,0.99,"(1.0,)",0.4,full,[1.0],1.0,0.8875,0.8791724137931034,0.8875,0.8875,6000,amazon-photo,0,single_alpha
6000,64,0.99,"(1.0,)",0.5,full,[1.0],1.0,0.8833333333333333,0.8772413793103448,0.8833333333333333,0.8833333333333333,6000,amazon-photo,0,single_alpha
6000,64,0.99,"(1.0,)",0.6,full,[1.0],1.0,0.8833333333333333,0.8753103448275862,0.8833333333333333,0.8833333333333333,6000,amazon-photo,0,single_alpha
6000,96,0.95,"(1.0,)",0.4,full,[1.0],1.0,0.8875,0.8788965517241379,0.8875,0.8875,6000,amazon-photo,0,single_alpha
6000,96,0.95,"(1.0,)",0.5,full,[1.0],1.0,0.8833333333333333,0.8776551724137931,0.8833333333333333,0.8833333333333333,6000,amazon-photo,0,single_alpha
6000,96,0.95,"(1.0,)",0.6,full,[1.0],1.0,0.8875,0.8755862068965518,0.8875000000000001,0.8875,6000,amazon-photo,0,single_alpha
6000,96,0.99,"(1.0,)",0.4,full,[1.0],1.0,0.8875,0.8791724137931034,0.8875,0.8875,6000,amazon-photo,0,single_alpha
6000,96,0.99,"(1.0,)",0.5,full,[1.0],1.0,0.8833333333333333,0.8772413793103448,0.8833333333333333,0.8833333333333333,6000,amazon-photo,0,single_alpha
6000,96,0.99,"(1.0,)",0.6,full,[1.0],1.0,0.8833333333333333,0.8753103448275862,0.8833333333333333,0.8833333333333333,6000,amazon-photo,0,single_alpha
4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8966896551724138,0.9083333333333333,0.9083333333333333,4000,amazon-photo,0,fixed_dim64_energy095
4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8953103448275862,0.9083333333333333,0.9083333333333333,4000,amazon-photo,0,fixed_dim64_energy095
4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.9125,0.8942068965517241,0.9125000000000001,0.9125,4000,amazon-photo,0,fixed_dim64_energy095
4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.9125,0.8924137931034483,0.9125000000000001,0.9125,4000,amazon-photo,0,fixed_dim64_energy095
4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.9208333333333333,0.8915862068965518,0.9208333333333334,0.9208333333333333,4000,amazon-photo,0,fixed_dim64_energy095
4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.9208333333333333,0.8907586206896552,0.9208333333333334,0.9208333333333333,4000,amazon-photo,0,fixed_dim64_energy095
6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8916666666666667,0.8816551724137931,0.8916666666666667,0.8916666666666667,6000,amazon-photo,0,fixed_dim64_energy095
6000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8916666666666667,0.880551724137931,0.8916666666666667,0.8916666666666667,6000,amazon-photo,0,fixed_dim64_energy095
6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8916666666666667,0.8787586206896552,0.8916666666666667,0.8916666666666667,6000,amazon-photo,0,fixed_dim64_energy095
6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8833333333333333,0.8762758620689656,0.8833333333333333,0.8833333333333333,6000,amazon-photo,0,fixed_dim64_energy095
6000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8833333333333333,0.8748965517241379,0.8833333333333333,0.8833333333333333,6000,amazon-photo,0,fixed_dim64_energy095
6000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8833333333333333,0.8746206896551724,0.8833333333333333,0.8833333333333333,6000,amazon-photo,0,fixed_dim64_energy095
4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7833333333333333,0.7721379310344828,0.7833333333333333,0.7833333333333333,745,amazon-photo,0,raw_only
4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7875,0.7740689655172414,0.7875,0.7875,745,amazon-photo,0,raw_only
4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7875,0.7753103448275862,0.7875,0.7875,745,amazon-photo,0,raw_only
4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,raw_only,"[0.05, 0.5, 5.0]",1.0,0.7916666666666666,0.7689655172413793,0.7916666666666667,0.7916666666666666,745,amazon-photo,0,raw_only
4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,raw_only,"[0.05, 0.5, 5.0]",1.0,0.8,0.7695172413793103,0.8,0.8,745,amazon-photo,0,raw_only
4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,raw_only,"[0.05, 0.5, 5.0]",1.0,0.8,0.7711724137931034,0.8,0.8,745,amazon-photo,0,raw_only
4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7833333333333333,0.7722758620689655,0.7833333333333333,0.7833333333333333,745,amazon-photo,0,raw_only
4000,64,0.99,"(0.01, 0.1, 1.0)",0.5,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7875,0.7742068965517241,0.7875,0.7875,745,amazon-photo,0,raw_only
4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7875,0.7764137931034483,0.7875,0.7875,745,amazon-photo,0,raw_only
4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,raw_only,"[0.05, 0.5, 5.0]",1.0,0.7916666666666666,0.7689655172413793,0.7916666666666667,0.7916666666666666,745,amazon-photo,0,raw_only
4000,64,0.99,"(0.05, 0.5, 5.0)",0.5,raw_only,"[0.05, 0.5, 5.0]",1.0,0.7958333333333333,0.7697931034482759,0.7958333333333334,0.7958333333333333,745,amazon-photo,0,raw_only
4000,64,0.99,"(0.05, 0.5, 5.0)",0.6,raw_only,"[0.05, 0.5, 5.0]",1.0,0.8,0.772,0.8,0.8,745,amazon-photo,0,raw_only
4000,96,0.95,"(0.01, 0.1, 1.0)",0.4,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7833333333333333,0.7721379310344828,0.7833333333333333,0.7833333333333333,745,amazon-photo,0,raw_only
4000,96,0.95,"(0.01, 0.1, 1.0)",0.5,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7875,0.7740689655172414,0.7875,0.7875,745,amazon-photo,0,raw_only
4000,96,0.95,"(0.01, 0.1, 1.0)",0.6,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7875,0.7753103448275862,0.7875,0.7875,745,amazon-photo,0,raw_only
4000,96,0.95,"(0.05, 0.5, 5.0)",0.4,raw_only,"[0.05, 0.5, 5.0]",1.0,0.7916666666666666,0.7689655172413793,0.7916666666666667,0.7916666666666666,745,amazon-photo,0,raw_only
4000,96,0.95,"(0.05, 0.5, 5.0)",0.5,raw_only,"[0.05, 0.5, 5.0]",1.0,0.8,0.7695172413793103,0.8,0.8,745,amazon-photo,0,raw_only
4000,96,0.95,"(0.05, 0.5, 5.0)",0.6,raw_only,"[0.05, 0.5, 5.0]",1.0,0.8,0.7711724137931034,0.8,0.8,745,amazon-photo,0,raw_only
4000,96,0.99,"(0.01, 0.1, 1.0)",0.4,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7833333333333333,0.7722758620689655,0.7833333333333333,0.7833333333333333,745,amazon-photo,0,raw_only
4000,96,0.99,"(0.01, 0.1, 1.0)",0.5,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7875,0.7742068965517241,0.7875,0.7875,745,amazon-photo,0,raw_only
4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7875,0.7764137931034483,0.7875,0.7875,745,amazon-photo,0,raw_only
4000,96,0.99,"(0.05, 0.5, 5.0)",0.4,raw_only,"[0.05, 0.5, 5.0]",1.0,0.7916666666666666,0.7689655172413793,0.7916666666666667,0.7916666666666666,745,amazon-photo,0,raw_only
4000,96,0.99,"(0.05, 0.5, 5.0)",0.5,raw_only,"[0.05, 0.5, 5.0]",1.0,0.7958333333333333,0.7697931034482759,0.7958333333333334,0.7958333333333333,745,amazon-photo,0,raw_only
4000,96,0.99,"(0.05, 0.5, 5.0)",0.6,raw_only,"[0.05, 0.5, 5.0]",1.0,0.8,0.772,0.8,0.8,745,amazon-photo,0,raw_only
6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7833333333333333,0.7721379310344828,0.7833333333333333,0.7833333333333333,745,amazon-photo,0,raw_only
6000,64,0.95,"(0.01, 0.1, 1.0)",0.5,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7875,0.7740689655172414,0.7875,0.7875,745,amazon-photo,0,raw_only
6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7875,0.7753103448275862,0.7875,0.7875,745,amazon-photo,0,raw_only
6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,raw_only,"[0.05, 0.5, 5.0]",1.0,0.7916666666666666,0.7689655172413793,0.7916666666666667,0.7916666666666666,745,amazon-photo,0,raw_only
6000,64,0.95,"(0.05, 0.5, 5.0)",0.5,raw_only,"[0.05, 0.5, 5.0]",1.0,0.8,0.7695172413793103,0.8,0.8,745,amazon-photo,0,raw_only
6000,64,0.95,"(0.05, 0.5, 5.0)",0.6,raw_only,"[0.05, 0.5, 5.0]",1.0,0.8,0.7711724137931034,0.8,0.8,745,amazon-photo,0,raw_only
6000,64,0.99,"(0.01, 0.1, 1.0)",0.4,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7833333333333333,0.7722758620689655,0.7833333333333333,0.7833333333333333,745,amazon-photo,0,raw_only
6000,64,0.99,"(0.01, 0.1, 1.0)",0.5,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7875,0.7742068965517241,0.7875,0.7875,745,amazon-photo,0,raw_only
6000,64,0.99,"(0.01, 0.1, 1.0)",0.6,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7875,0.7764137931034483,0.7875,0.7875,745,amazon-photo,0,raw_only
6000,64,0.99,"(0.05, 0.5, 5.0)",0.4,raw_only,"[0.05, 0.5, 5.0]",1.0,0.7916666666666666,0.7689655172413793,0.7916666666666667,0.7916666666666666,745,amazon-photo,0,raw_only
6000,64,0.99,"(0.05, 0.5, 5.0)",0.5,raw_only,"[0.05, 0.5, 5.0]",1.0,0.7958333333333333,0.7697931034482759,0.7958333333333334,0.7958333333333333,745,amazon-photo,0,raw_only
6000,64,0.99,"(0.05, 0.5, 5.0)",0.6,raw_only,"[0.05, 0.5, 5.0]",1.0,0.8,0.772,0.8,0.8,745,amazon-photo,0,raw_only
6000,96,0.95,"(0.01, 0.1, 1.0)",0.4,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7833333333333333,0.7721379310344828,0.7833333333333333,0.7833333333333333,745,amazon-photo,0,raw_only
6000,96,0.95,"(0.01, 0.1, 1.0)",0.5,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7875,0.7740689655172414,0.7875,0.7875,745,amazon-photo,0,raw_only
6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7875,0.7753103448275862,0.7875,0.7875,745,amazon-photo,0,raw_only
6000,96,0.95,"(0.05, 0.5, 5.0)",0.4,raw_only,"[0.05, 0.5, 5.0]",1.0,0.7916666666666666,0.7689655172413793,0.7916666666666667,0.7916666666666666,745,amazon-photo,0,raw_only
6000,96,0.95,"(0.05, 0.5, 5.0)",0.5,raw_only,"[0.05, 0.5, 5.0]",1.0,0.8,0.7695172413793103,0.8,0.8,745,amazon-photo,0,raw_only
6000,96,0.95,"(0.05, 0.5, 5.0)",0.6,raw_only,"[0.05, 0.5, 5.0]",1.0,0.8,0.7711724137931034,0.8,0.8,745,amazon-photo,0,raw_only
6000,96,0.99,"(0.01, 0.1, 1.0)",0.4,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7833333333333333,0.7722758620689655,0.7833333333333333,0.7833333333333333,745,amazon-photo,0,raw_only
6000,96,0.99,"(0.01, 0.1, 1.0)",0.5,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7875,0.7742068965517241,0.7875,0.7875,745,amazon-photo,0,raw_only
6000,96,0.99,"(0.01, 0.1, 1.0)",0.6,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7875,0.7764137931034483,0.7875,0.7875,745,amazon-photo,0,raw_only
6000,96,0.99,"(0.05, 0.5, 5.0)",0.4,raw_only,"[0.05, 0.5, 5.0]",1.0,0.7916666666666666,0.7689655172413793,0.7916666666666667,0.7916666666666666,745,amazon-photo,0,raw_only
6000,96,0.99,"(0.05, 0.5, 5.0)",0.5,raw_only,"[0.05, 0.5, 5.0]",1.0,0.7958333333333333,0.7697931034482759,0.7958333333333334,0.7958333333333333,745,amazon-photo,0,raw_only
6000,96,0.99,"(0.05, 0.5, 5.0)",0.6,raw_only,"[0.05, 0.5, 5.0]",1.0,0.8,0.772,0.8,0.8,745,amazon-photo,0,raw_only
4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8940689655172414,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8933793103448275,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8922758620689655,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9041666666666667,0.8891034482758621,0.9041666666666668,0.9041666666666667,2980,amazon-photo,0,row_lowpass_only
4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9041666666666667,0.8891034482758621,0.9041666666666667,0.9041666666666667,2980,amazon-photo,0,row_lowpass_only
4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9041666666666667,0.888551724137931,0.9041666666666667,0.9041666666666667,2980,amazon-photo,0,row_lowpass_only
4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8940689655172414,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
4000,64,0.99,"(0.01, 0.1, 1.0)",0.5,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8935172413793103,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8928275862068965,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9041666666666667,0.8892413793103449,0.9041666666666668,0.9041666666666667,2980,amazon-photo,0,row_lowpass_only
4000,64,0.99,"(0.05, 0.5, 5.0)",0.5,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9,0.8889655172413793,0.9,0.9,2980,amazon-photo,0,row_lowpass_only
4000,64,0.99,"(0.05, 0.5, 5.0)",0.6,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9041666666666667,0.888,0.9041666666666667,0.9041666666666667,2980,amazon-photo,0,row_lowpass_only
4000,96,0.95,"(0.01, 0.1, 1.0)",0.4,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8940689655172414,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
4000,96,0.95,"(0.01, 0.1, 1.0)",0.5,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8933793103448275,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
4000,96,0.95,"(0.01, 0.1, 1.0)",0.6,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8922758620689655,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
4000,96,0.95,"(0.05, 0.5, 5.0)",0.4,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9041666666666667,0.8891034482758621,0.9041666666666668,0.9041666666666667,2980,amazon-photo,0,row_lowpass_only
4000,96,0.95,"(0.05, 0.5, 5.0)",0.5,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9041666666666667,0.8891034482758621,0.9041666666666667,0.9041666666666667,2980,amazon-photo,0,row_lowpass_only
4000,96,0.95,"(0.05, 0.5, 5.0)",0.6,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9041666666666667,0.888551724137931,0.9041666666666667,0.9041666666666667,2980,amazon-photo,0,row_lowpass_only
4000,96,0.99,"(0.01, 0.1, 1.0)",0.4,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8940689655172414,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
4000,96,0.99,"(0.01, 0.1, 1.0)",0.5,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8935172413793103,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8928275862068965,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
4000,96,0.99,"(0.05, 0.5, 5.0)",0.4,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9041666666666667,0.8892413793103449,0.9041666666666668,0.9041666666666667,2980,amazon-photo,0,row_lowpass_only
4000,96,0.99,"(0.05, 0.5, 5.0)",0.5,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9,0.8889655172413793,0.9,0.9,2980,amazon-photo,0,row_lowpass_only
4000,96,0.99,"(0.05, 0.5, 5.0)",0.6,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9041666666666667,0.888,0.9041666666666667,0.9041666666666667,2980,amazon-photo,0,row_lowpass_only
6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8940689655172414,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
6000,64,0.95,"(0.01, 0.1, 1.0)",0.5,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8933793103448275,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8922758620689655,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9041666666666667,0.8891034482758621,0.9041666666666668,0.9041666666666667,2980,amazon-photo,0,row_lowpass_only
6000,64,0.95,"(0.05, 0.5, 5.0)",0.5,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9041666666666667,0.8891034482758621,0.9041666666666667,0.9041666666666667,2980,amazon-photo,0,row_lowpass_only
6000,64,0.95,"(0.05, 0.5, 5.0)",0.6,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9041666666666667,0.888551724137931,0.9041666666666667,0.9041666666666667,2980,amazon-photo,0,row_lowpass_only
6000,64,0.99,"(0.01, 0.1, 1.0)",0.4,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8940689655172414,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
6000,64,0.99,"(0.01, 0.1, 1.0)",0.5,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8935172413793103,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
6000,64,0.99,"(0.01, 0.1, 1.0)",0.6,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8928275862068965,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
6000,64,0.99,"(0.05, 0.5, 5.0)",0.4,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9041666666666667,0.8892413793103449,0.9041666666666668,0.9041666666666667,2980,amazon-photo,0,row_lowpass_only
6000,64,0.99,"(0.05, 0.5, 5.0)",0.5,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9,0.8889655172413793,0.9,0.9,2980,amazon-photo,0,row_lowpass_only
6000,64,0.99,"(0.05, 0.5, 5.0)",0.6,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9041666666666667,0.888,0.9041666666666667,0.9041666666666667,2980,amazon-photo,0,row_lowpass_only
6000,96,0.95,"(0.01, 0.1, 1.0)",0.4,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8940689655172414,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
6000,96,0.95,"(0.01, 0.1, 1.0)",0.5,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8933793103448275,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8922758620689655,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
6000,96,0.95,"(0.05, 0.5, 5.0)",0.4,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9041666666666667,0.8891034482758621,0.9041666666666668,0.9041666666666667,2980,amazon-photo,0,row_lowpass_only
6000,96,0.95,"(0.05, 0.5, 5.0)",0.5,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9041666666666667,0.8891034482758621,0.9041666666666667,0.9041666666666667,2980,amazon-photo,0,row_lowpass_only
6000,96,0.95,"(0.05, 0.5, 5.0)",0.6,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9041666666666667,0.888551724137931,0.9041666666666667,0.9041666666666667,2980,amazon-photo,0,row_lowpass_only
6000,96,0.99,"(0.01, 0.1, 1.0)",0.4,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8940689655172414,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
6000,96,0.99,"(0.01, 0.1, 1.0)",0.5,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8935172413793103,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
6000,96,0.99,"(0.01, 0.1, 1.0)",0.6,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8928275862068965,0.9083333333333334,0.9083333333333333,2980,amazon-photo,0,row_lowpass_only
6000,96,0.99,"(0.05, 0.5, 5.0)",0.4,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9041666666666667,0.8892413793103449,0.9041666666666668,0.9041666666666667,2980,amazon-photo,0,row_lowpass_only
6000,96,0.99,"(0.05, 0.5, 5.0)",0.5,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9,0.8889655172413793,0.9,0.9,2980,amazon-photo,0,row_lowpass_only
6000,96,0.99,"(0.05, 0.5, 5.0)",0.6,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9041666666666667,0.888,0.9041666666666667,0.9041666666666667,2980,amazon-photo,0,row_lowpass_only
4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.9166666666666666,0.9051034482758621,0.9166666666666666,0.9166666666666666,4000,amazon-photo,1,full
4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.9166666666666666,0.9052413793103449,0.9166666666666666,0.9166666666666666,4000,amazon-photo,1,full
4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.9166666666666666,0.9053793103448275,0.9166666666666666,0.9166666666666666,4000,amazon-photo,1,full
4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.925,0.9038620689655172,0.925,0.925,4000,amazon-photo,1,full
4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.925,0.9038620689655172,0.925,0.925,4000,amazon-photo,1,full
4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.9291666666666667,0.902896551724138,0.9291666666666667,0.9291666666666667,4000,amazon-photo,1,full
4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.9125,0.9053793103448275,0.9125,0.9125,4000,amazon-photo,1,full
4000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.9166666666666666,0.9049655172413793,0.9166666666666666,0.9166666666666666,4000,amazon-photo,1,full
4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.9208333333333333,0.9052413793103449,0.9208333333333333,0.9208333333333333,4000,amazon-photo,1,full
4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.925,0.9038620689655172,0.925,0.925,4000,amazon-photo,1,full
