split,best_dim,node_idx_sorted,original_node_id,fold_id,true_label,pred_label,true_residual,best_other_label,best_other_residual,margin_to_other,true_total,true_evidence
2,64,367,367,0,1,2,4.770854228652219,2,3.7877629938727106,-0.9830912347795082,5.361356858428751,0.5905026297765328
2,64,372,372,1,1,4,4.196153408943969,4,3.255963130063378,-0.9401902788805914,4.981706874074943,0.7855534651309741
2,64,375,375,2,1,0,1.0050084537840025,0,0.7519076898614814,-0.2531007639225211,3.2095375361751968,2.204529082391192
2,64,389,389,0,2,1,3.4694794522828394,1,3.1643700161082178,-0.3051094361746216,4.259868136666556,0.7903886843837147
2,64,404,404,2,3,2,3.2793021403382765,2,3.166963005947496,-0.11233913439078069,4.155946604434465,0.8766444640961892
2,64,406,406,2,1,2,2.578486929910576,2,2.4797024501973315,-0.09878447971324444,4.798559251092667,2.220072321182089
2,64,413,413,2,2,3,3.2175523655821126,3,2.250634760400581,-0.9669176051815316,3.9330525910728404,0.7155002254907291
2,64,419,419,3,2,1,2.3240400136152797,1,2.301992368842864,-0.02204764477241561,4.358845942279585,2.034805928664304
2,64,421,421,2,4,3,4.83613843060164,3,4.754159802837336,-0.08197862776430398,4.975350837319247,0.1392124067176082
2,64,423,423,2,3,2,2.9074266488711658,2,2.4342888342532722,-0.4731378146178935,4.394729356189842,1.4873027073186762
2,64,434,434,3,1,0,3.3025397860000973,0,2.929194521434039,-0.37334526456605843,4.239252001634654,0.9367122156345558
2,64,439,439,0,1,0,2.1889680016416717,0,2.0287909930802517,-0.16017700856142003,3.6969654150108666,1.5079974133691951
2,64,453,453,2,3,2,3.351814128784471,2,2.5377005846455463,-0.8141135441389249,4.781776015235516,1.429961886451042
2,64,459,459,2,0,1,3.7436284085653115,1,3.3980779117625706,-0.34555049680274097,5.545422736487616,1.8017943279223063
2,64,471,471,3,4,1,5.050484775297603,1,4.896802253216045,-0.1536825220815583,5.3307689311825515,0.28028415588494854
2,64,475,475,3,2,4,4.001465254129917,4,3.066655318997757,-0.9348099351321597,4.662935513416576,0.6614702592866577
2,64,487,487,3,3,1,4.758379573113762,1,3.87303780125301,-0.8853417718607526,5.309442200469223,0.5510626273554602
2,64,494,494,1,1,0,1.9798453449333753,0,1.8831101252704516,-0.09673521966292364,3.5487511248266657,1.5689057798932893
2,64,495,495,3,4,3,2.7436386575835554,3,2.7023290487481892,-0.04130960883536616,3.8925221543014317,1.148883496717876
2,64,509,509,0,2,0,3.5144047439285426,0,2.621856414037973,-0.8925483298905696,4.352056100251573,0.8376513563230311
2,64,511,511,3,2,3,4.550017459943857,3,3.2572600810766152,-1.2927573788672415,4.862878398472212,0.3128609385283557
2,64,520,520,2,2,0,4.688364506123216,0,2.261494031255286,-2.4268704748679304,5.207184049914126,0.5188195437909098
2,64,527,527,0,2,4,4.174456438573619,4,3.797558877903856,-0.37689756066976354,5.09201404653653,0.9175576079629097
2,64,528,528,3,1,0,3.168000332443264,0,2.8839823828954536,-0.28401794954781057,4.237008231280958,1.069007898837694
2,64,539,539,1,2,1,4.099342029497349,1,3.798914448703449,-0.30042758079389964,4.7221277489610864,0.6227857194637378
2,64,563,563,1,2,1,1.147828106866029,1,0.6640363389507447,-0.48379176791528433,3.9259047465314447,2.7780766396654064
2,64,572,572,1,1,0,1.71321229378673,0,0.7353484228556808,-0.9778638709310492,3.887313381314402,2.174101087527671
2,64,580,580,2,0,1,2.9067653478908664,1,2.8349847976249727,-0.0717805502658937,5.022724588759127,2.1159592408682606
2,64,586,586,2,1,0,1.875415104441085,0,1.7984337011863527,-0.07698140325473224,4.224868574210289,2.3494534697692044
2,64,587,587,3,1,3,3.905175201099438,3,3.4401575176767762,-0.4650176834226616,5.047136222254334,1.141961021154898
2,64,592,592,0,3,1,2.902740690287497,1,2.0884905532493963,-0.8142501370381008,4.559929662727859,1.6571889724403617
2,64,623,623,3,1,0,3.4478916012374636,0,3.283113913512833,-0.16477768772463053,4.02146982023587,0.5735782189984076
2,64,634,634,1,2,1,2.987629573451804,1,2.50387247918581,-0.4837570942659939,4.8759204101727,1.888290836720896
2,64,653,653,1,0,2,4.73788088860907,2,3.49498129030846,-1.2428995983006104,5.539527071647934,0.8016461830388636
2,64,656,656,0,3,2,4.249006846663339,2,3.1133470243450234,-1.1356598223183156,4.9550227625523195,0.70601591588898
2,64,658,658,2,0,3,4.552509391981908,3,3.3037820300306215,-1.2487273619512864,5.476154813615631,0.9236454216337218
2,64,665,665,0,2,1,4.845849714331227,1,4.814309722559676,-0.031539991771551534,5.09393413269455,0.2480844183633226
2,64,671,671,3,3,2,4.761205618092293,2,4.016430062989114,-0.7447755551031792,5.108810907982316,0.3476052898900234
2,64,679,679,1,1,0,2.758149335130276,0,1.6279863667802852,-1.1301629683499907,4.6078178299477885,1.8496684948175126
2,64,694,694,0,3,1,3.2894357300745396,1,2.41219681567574,-0.8772389143987995,4.440266125966055,1.1508303958915151
2,64,708,708,0,2,1,2.297227570584048,1,2.0930870248009494,-0.20414054578309848,4.372258916308901,2.0750313457248533
2,64,726,726,2,3,2,4.347928624345775,2,3.508283133080885,-0.8396454912648896,5.22907419620652,0.8811455718607448
2,64,727,727,1,2,1,4.45614112446331,1,4.018002069869706,-0.4381390545936039,5.188717219108059,0.7325760946447495
2,64,729,729,0,4,1,2.414961975030044,1,1.6177311348607533,-0.7972308401692909,4.6756932127097155,2.2607312376796735
2,64,736,736,0,2,4,2.3090194230663155,4,2.218128135441977,-0.09089128762433862,4.191341334347961,1.8823219112816434
2,64,744,744,0,0,3,4.3682124489762835,3,4.162306991472987,-0.20590545750329614,5.264846160302269,0.8966337113259838
2,64,748,748,2,3,2,2.8524997821544167,2,2.5385334276554437,-0.31396635449897303,4.782960806902765,1.9304610247483485
2,64,760,760,2,3,2,2.8341390446211165,2,2.731565843396704,-0.10257320122441271,4.426732117373527,1.5925930727524102
2,64,766,766,2,2,4,2.2733894956934013,4,2.2341280360837903,-0.03926145960961103,4.157023169490212,1.8836336737968082
2,64,774,774,0,3,4,2.379993474373224,4,2.2304866006999764,-0.14950687367324766,3.880912452562723,1.5009189781894983
2,64,775,775,0,2,3,3.8697696378736577,3,3.701364176081038,-0.16840546179261962,4.497995417054323,0.6282257791806656
2,64,786,786,1,3,4,4.596569929341172,4,3.5076492014548606,-1.0889207278863111,5.128506660368506,0.5319367310273335
2,64,798,798,0,2,0,3.9586538855840527,0,2.541584015685018,-1.4170698698990347,4.936982970507785,0.9783290849237317
2,64,801,801,3,2,1,1.3366661986778046,1,1.048943350716618,-0.28772284796118663,3.8576991857625513,2.5210329870847565
2,64,804,804,1,1,4,3.924158226926464,4,3.7339707265384923,-0.19018750038797183,4.583012980724318,0.6588547537978535
2,64,806,806,2,0,1,2.9804686257551114,1,2.8969908654681156,-0.08347776028699583,5.169181984408501,2.1887133586533896
2,64,816,816,1,0,1,3.1602792879621266,1,2.852669770649789,-0.30760951731233765,4.916068007915502,1.7557887199533753
2,64,821,821,1,1,0,3.50952772795683,0,2.8629274980441597,-0.6466002299126705,4.526581864335098,1.0170541363782672
2,64,852,852,3,2,0,3.6251074205933422,0,3.292931990913061,-0.332175429680281,4.843671180608315,1.2185637600149724
2,64,862,862,1,1,0,2.477047837390171,0,0.5221780765427866,-1.9548697608473846,3.782826203711352,1.3057783663211806
2,64,879,879,2,2,0,4.39822723718605,0,4.085757888322929,-0.3124693488631207,4.750819884799625,0.3525926476135755
2,64,885,885,2,3,2,4.481621210998185,2,4.228995930606887,-0.25262528039129784,4.88295781295064,0.4013366019524555
2,64,886,886,0,3,2,2.8167372948991867,2,2.5021703299127322,-0.3145669649864544,4.084681841674623,1.2679445467754364
2,64,890,890,3,4,3,2.539183907615417,3,2.448027315342367,-0.09115659227304995,4.073632570020306,1.5344486624048903
2,64,899,899,1,1,4,4.993757305779308,4,4.631312424565005,-0.3624448812143033,5.434810219766701,0.4410529139873942
2,64,900,900,1,4,3,4.486557188901938,3,4.246356782983565,-0.24020040591837333,4.762157377554887,0.2756001886529492
2,64,904,904,1,4,2,2.7387306359675603,2,2.445242093441359,-0.29348854252620127,4.015411613534196,1.276680977566638
2,64,910,910,2,0,3,2.712717045036227,3,2.4179314667588017,-0.29478557827742513,3.6315773580517448,0.9188603130155168
2,64,931,931,2,2,3,4.185076813971569,3,3.434820878484039,-0.7502559354875298,4.922103918090254,0.7370271041186855
2,64,938,938,3,3,2,3.92880959087965,2,3.3317062787575633,-0.5971033121220866,4.5049106466925695,0.5761010558129198
2,64,956,956,1,4,3,3.104037008982587,3,2.8962724810747185,-0.2077645279078686,4.23350391980739,1.1294669108248039
2,64,965,965,1,0,3,3.3908116213675012,3,3.234919565697502,-0.15589205566999942,5.371505827505127,1.9806942061376271
2,64,966,966,1,4,0,4.459372392709651,0,3.958834134667049,-0.5005382580426017,4.813220156949482,0.3538477642398308
2,64,972,972,1,1,2,4.669240336750054,2,3.3594197517874873,-1.3098205849625666,5.250988408445589,0.5817480716955348
2,64,975,975,0,3,2,4.366599101364409,2,3.7114310408838955,-0.6551680604805137,4.993985428283479,0.6273863269190696
2,64,990,990,0,0,1,2.03504279590303,1,1.935198308822181,-0.09984448708084903,4.676156632845169,2.641113836942132
2,64,991,991,0,0,1,3.5370858025324794,1,3.2436836279748427,-0.29340217455763673,4.15036629227617,0.6132804897436888
2,64,1004,1004,2,2,4,2.5791709348361787,4,2.4141721557164075,-0.16499877911977112,4.146263211860722,1.567092277024543
2,64,1005,1005,1,3,2,3.5635369167239954,2,3.2183166860231327,-0.3452202307008627,4.376138282495949,0.8126013657719547
2,64,1007,1007,2,4,0,4.027546946131486,0,2.99185434114733,-1.0356926049841562,4.9926758583944135,0.9651289122629259
2,64,1014,1014,1,1,4,4.403260668679826,4,3.6466428067192993,-0.7566178619605264,4.92454176572901,0.5212810970491842
2,64,1018,1018,2,3,2,2.338565070449972,2,2.181638845160334,-0.15692622528963796,3.8925325287292445,1.5539674582792704
2,64,1023,1023,0,1,0,2.7983018545155893,0,2.331461671931094,-0.46684018258449544,4.931270711893454,2.1329688573778656
2,64,1046,1046,0,4,3,4.062268942821477,3,3.5751667461154812,-0.4871021967059961,4.724360425626376,0.6620914828048987
2,64,1054,1054,0,1,0,1.835290340888612,0,1.5369666313383163,-0.29832370955029575,4.032001653709561,2.19671131282095
2,64,1064,1064,2,4,3,3.620729133765146,3,3.4508907049773034,-0.1698384287878425,4.558869468392436,0.9381403346272886
2,64,1066,1066,3,2,3,2.99681217093708,3,2.6167265752610462,-0.3800855956760336,4.23379393272466,1.2369817617875831
2,64,1070,1070,1,2,4,2.3134062545389855,4,2.2835652220803513,-0.02984103245863423,4.138512721361464,1.8251064668224868
2,64,1072,1072,0,1,0,3.0060785812974453,0,2.910720726422702,-0.09535785487474335,4.434699171460132,1.4286205901626872
2,64,1073,1073,2,3,2,4.904212843016616,2,4.86294621731766,-0.041266625698956005,5.39024780235437,0.4860349593377542
2,64,1074,1074,2,1,3,4.203971679506899,3,2.0658283447595958,-2.138143334747303,4.799927992035672,0.5959563125287723
2,64,1084,1084,1,4,0,4.440259431607208,0,4.059262673861282,-0.3809967577459261,5.017041897494513,0.5767824658873048
2,64,1091,1091,0,4,1,3.386367161667196,1,3.337976151220226,-0.04839101044697003,4.602872653386708,1.2165054917195102
2,64,1102,1102,3,2,3,3.0874765194539155,3,2.702688007107835,-0.3847885123460806,4.344758400252597,1.257281880798681
2,64,1104,1104,1,1,2,2.358110581739542,2,2.3150597941581506,-0.04305078758139125,4.830739677654824,2.4726290959152823
2,64,1106,1106,1,3,4,4.523221620781901,4,3.614334645449364,-0.9088869753325368,4.933224193595089,0.41000257281318797
2,64,1117,1117,1,3,2,2.8629676080533493,2,2.7571498713981164,-0.10581773665523286,3.9201861888958223,1.0572185808424743
2,64,1121,1121,3,0,1,2.9142329080276936,1,2.2559854979408938,-0.6582474100867999,5.216060746022633,2.30182783799494
2,64,1130,1130,1,0,1,2.009221178071643,1,1.9588452220111718,-0.05037595606047107,3.1423067490646357,1.1330855709929923
2,64,1132,1132,3,0,1,2.9754562581873745,1,2.6891757284409974,-0.2862805297463771,5.100609860841194,2.125153602653823
2,64,1149,1149,1,2,0,2.2465467706896236,0,2.1347766092293208,-0.11177016146030283,3.883809962643432,1.6372631919538108
2,64,1151,1151,0,4,0,4.759335867836349,0,4.680498206826355,-0.07883766100999345,5.001205841468318,0.24186997363196916
2,64,1164,1164,3,4,3,3.911880135583512,3,3.7478603565645536,-0.16401977901895837,4.326509296388046,0.4146291608045344
2,64,1170,1170,0,1,2,2.979633806662922,2,2.42940701490143,-0.5502267917614918,4.870314398838527,1.890680592175603
2,64,1171,1171,2,1,2,4.2934096478362225,2,2.8424173244276374,-1.450992323408585,5.09841944356644,0.8050097957302175
2,64,1185,1185,2,3,4,4.378984399100261,4,4.150766184430739,-0.2282182146695222,5.0380491573675545,0.6590647582672939
2,64,1202,1202,3,0,1,2.9978545213714325,1,2.5937098175165376,-0.40414470385489487,4.462241290030122,1.464386768658689
2,64,1209,1209,3,0,3,1.783019753856995,3,1.628567874219757,-0.15445187963723805,2.6033046210312523,0.8202848671742586
2,64,1220,1220,0,3,1,3.2632690390011856,1,2.380321426691472,-0.8829476123097137,4.418964321114897,1.1556952821137119
2,64,1221,1221,2,4,2,4.883505626661277,2,4.729548160669478,-0.15395746599179905,5.05391380033309,0.17040817367181332
2,64,1225,1225,2,2,4,3.420065946897039,4,2.926183670326931,-0.4938822765701083,4.401974277578367,0.9819083306813278
2,64,1241,1241,2,3,1,3.45790168579222,1,3.367907748720597,-0.08999393707162318,4.338881813570104,0.8809801277778849
2,64,1245,1245,1,3,4,4.441863953093219,4,3.402553544640797,-1.039310408452422,4.895902332378947,0.45403837928572754
2,64,1263,1263,0,2,1,2.3901771003166274,1,2.2892953384520487,-0.10088176186457876,4.35591408006048,1.9657369797438553
2,64,1268,1268,2,0,3,4.312545660684378,3,3.823854241009978,-0.48869141967440033,5.232559459039989,0.9200137983556091
2,64,1270,1270,2,0,3,1.7653941203126915,3,1.5901183977523536,-0.17527572256033785,2.6054766985408824,0.8400825782281909
2,64,1275,1275,2,3,2,4.34772589947124,2,3.755944176111089,-0.591781723360151,5.10020706719915,0.7524811677279093
2,64,1276,1276,1,3,4,2.4338400301847223,4,2.217246640799842,-0.21659338938488037,3.846435556678796,1.4125955264940746
2,64,1280,1280,3,3,4,4.066453174072659,4,3.894850722918095,-0.17160245115456352,4.796697756821198,0.7302445827485395
2,64,1288,1288,3,4,3,2.9254555179021757,3,2.6048909948014116,-0.3205645231007641,4.120066935217732,1.1946114173155569
2,64,1313,1313,3,0,1,1.9661568294445078,1,1.5199122347085958,-0.44624459473591194,2.862802480710758,0.8966456512662506
2,64,1321,1321,0,0,1,2.2034207042177147,1,2.1385398519709744,-0.06488085224674034,5.090996778083518,2.8875760738658087
2,64,1324,1324,0,1,0,3.9981683779620525,0,3.8532841104715807,-0.14488426749047179,4.46778741457005,0.4696190366079965
2,64,1326,1326,3,2,3,4.1547884193256825,3,3.213375610486514,-0.9414128088391687,4.653284640051812,0.49849622072612904
2,64,1327,1327,2,4,1,4.108834514218517,1,3.555792220006718,-0.5530422942117994,4.717608658258902,0.6087741440403851
2,64,1330,1330,1,2,0,3.8998025418918,0,3.7403083863460918,-0.15949415554570834,4.923680251895789,1.0238777100039886
2,64,1333,1333,3,1,0,3.0742141248086337,0,2.105087976751034,-0.9691261480575997,4.978710531731249,1.9044964069226153
2,64,1342,1342,1,0,3,5.005872752183736,3,4.581688285560314,-0.424184466623422,5.725570465115364,0.7196977129316269
2,64,1352,1352,1,0,1,1.7888872548794463,1,1.3740001843530325,-0.4148870705264138,4.794866210907255,3.005978956027805
2,64,1353,1353,2,2,1,1.2403922130136085,1,1.102873378309082,-0.13751883470452642,3.891464946159467,2.6510727331458575
2,64,1369,1369,0,1,3,2.3173367144634285,3,2.2007329185971343,-0.11660379586629421,3.9331628483215977,1.6158261338581694
2,64,1371,1371,0,1,2,3.046148917762536,2,2.5099614802104533,-0.5361874375520825,4.875798341996269,1.829649424233732
2,64,1372,1372,2,2,3,4.300861111116659,3,3.9628047923826477,-0.33805631873401154,4.899607879520089,0.5987467684034291
2,64,1375,1375,3,2,0,2.914038445060015,0,2.0730702930970084,-0.8409681519630068,4.323041066688795,1.4090026216287788
2,64,1377,1377,3,0,1,0.32226043523188275,1,0.2818498962983962,-0.04041053893348656,1.806493491608592,1.4842330563767092
2,64,1381,1381,1,3,2,3.7361504972984276,2,3.1088713284611043,-0.6272791688373234,4.558217629392297,0.8220671320938693
2,64,1386,1386,0,1,2,4.655390629961884,2,4.012662481254305,-0.6427281487075795,5.19350135112858,0.5381107211666956
2,64,1387,1387,1,0,1,3.305345747801823,1,2.9545354562144963,-0.3508102915873268,5.34259222902509,2.037246481223267
2,64,1404,1404,0,0,1,2.5400776424129248,1,2.2117153237924914,-0.3283623186204334,3.7049849415831955,1.1649072991702718
2,64,1422,1422,2,1,0,2.518823184273295,0,2.428108451808621,-0.09071473246467399,4.3377659645551505,1.8189427802818519
2,64,1426,1426,3,2,3,3.525415447427937,3,2.8697121591103816,-0.6557032883175555,4.758946426495027,1.2335309790670894
2,64,1439,1439,2,1,2,3.624674885824692,2,3.245301535324367,-0.37937335050032495,4.927157853714155,1.30248296788946
2,64,1469,1469,1,0,1,1.837370471710134,1,1.0703173924335316,-0.7670530792766024,3.19134564963771,1.3539751779275753
2,64,1477,1477,1,0,1,3.8003797866602516,1,2.7216778858071793,-1.0787019008530723,4.536540973263647,0.7361611866033946
2,64,1479,1479,0,1,0,4.82580476986216,0,3.8766136600667007,-0.9491911097954588,5.3918209458501085,0.5660161759879486
2,64,1493,1493,0,0,4,4.950170049387821,4,4.346834597846552,-0.6033354515412688,5.638896083184218,0.688726033796396
2,64,1498,1498,1,4,0,4.499479099269648,0,4.418439995706595,-0.08103910356305288,4.967051939290984,0.4675728400213358
2,64,1502,1502,1,1,2,4.6790426518667765,2,3.2175005555436975,-1.461542096323079,5.253658460301859,0.5746158084350826
2,64,1507,1507,1,1,2,3.467875916162024,2,2.526970608227318,-0.9409053079347061,4.95099804578755,1.4831221296255255
2,64,1510,1510,2,4,2,3.8445453013750184,2,3.274183286006383,-0.5703620153686355,4.568858605575574,0.7243133042005558
2,64,1512,1512,0,2,3,4.742079354047057,3,4.218382376431067,-0.5236969776159901,5.107133907906045,0.36505455385898755
2,64,1515,1515,0,0,3,2.742879105757546,3,2.620005093557284,-0.12287401220026206,4.762315732839884,2.019436627082335
2,64,1516,1516,0,3,0,3.536084743606,0,3.173953667574922,-0.3621310760310781,4.814598636945361,1.2785138933393592
2,64,1528,1528,2,3,1,4.792342325065325,1,4.340064699596184,-0.45227762546914185,5.347080322871811,0.5547379978064866
2,64,1534,1534,0,2,3,2.7440690362321947,3,2.701359734476542,-0.042709301755652795,4.193222123050859,1.4491530868186626
2,64,1539,1539,3,0,3,4.683161524041383,3,3.3752856088478724,-1.3078759151935104,5.536778964756802,0.8536174407154216
2,64,1543,1543,0,4,1,4.7300021439826665,1,4.6407173613068124,-0.08928478267585405,5.004609497292305,0.2746073533096387
2,64,1544,1544,1,2,3,5.019515602954656,3,4.859336521500973,-0.1601790814536832,5.291005890948642,0.27149028799398606
2,64,1553,1553,2,0,2,3.147011782839015,2,1.878385242495229,-1.268626540343786,4.350731240086816,1.2037194572478003
2,64,1558,1558,3,1,0,3.4268105778820295,0,3.1201923490866883,-0.3066182287953412,4.813466181872024,1.386655603989994
2,64,1561,1561,3,2,1,4.116390994611937,1,3.7115613099084137,-0.4048296847035231,4.655626442790046,0.5392354481781105
2,64,1564,1564,0,0,1,1.797033938207762,1,1.6917444447920928,-0.10528949341566918,3.9327327055601167,2.135698767352352
2,64,1568,1568,2,0,1,3.09388607517938,1,2.3814538665164577,-0.7124322086629222,4.179175210111849,1.0852891349324691
2,64,1569,1569,1,2,3,2.8440547990551566,3,2.7631615329361185,-0.08089326611903802,4.335891866086717,1.491837067031561
2,64,1573,1573,1,3,4,3.246312910460971,4,3.102184553481052,-0.14412835697991921,4.404259352385818,1.1579464419248464
2,64,1583,1583,0,3,2,3.808667611739164,2,3.630016893959174,-0.17865071777998986,4.3416836714231675,0.5330160596840029
2,64,1589,1589,3,0,1,4.399724828024806,1,3.627271488743128,-0.7724533392816779,5.307099121243397,0.9073742932185901
2,64,1591,1591,0,4,3,3.5931946169694697,3,3.426065723119789,-0.16712889384968088,4.726558297186837,1.1333636802173657
2,64,1593,1593,1,4,2,4.444175044830301,2,4.313644814994842,-0.13053022983545848,4.916970712821932,0.4727956679916323
2,64,1598,1598,1,4,2,4.021220741241013,2,3.2184974492729417,-0.8027232919680714,4.497044735071691,0.4758239938306776
2,64,1618,1618,0,2,1,2.4718131730304513,1,2.2951863528723324,-0.17662682015811892,4.390577839524373,1.9187646664939235
2,64,1639,1639,2,2,3,2.5803602112678745,3,2.5294726959952856,-0.050887515272588946,4.193958049636259,1.6135978383683862
2,64,1640,1640,0,4,2,2.8696448822426546,2,2.7206439335189403,-0.14900094872371428,4.012100276749449,1.1424553945067923
2,64,1641,1641,2,2,3,3.389938728180716,3,2.895981395183901,-0.493957332996815,4.129832501777198,0.7398937735964829
2,64,1646,1646,0,1,0,1.7398773998171235,0,1.7359873548529796,-0.0038900449641439128,3.5565684994457896,1.8166910996286627
2,64,1656,1656,3,4,3,4.649858066008578,3,4.559563987464549,-0.09029407854402915,4.917413744605879,0.26755567859730095
2,64,1666,1666,1,3,2,2.5018298278168745,2,2.3446941968603077,-0.1571356309565668,4.061075436590528,1.5592456087736546
2,64,1669,1669,1,4,2,4.101473452518276,2,3.4141780786810427,-0.6872953738372329,4.661007598087673,0.5595341455693968
2,64,1680,1680,1,1,4,4.890043321472826,4,4.432311290780978,-0.4577320306918473,5.376220645522347,0.4861773240495213
2,64,1683,1683,0,3,2,2.750394485807117,2,2.4695439624816493,-0.2808505233254679,4.099966390654242,1.349571904847125
2,64,1692,1692,1,4,2,4.195008524494842,2,3.9068346725869842,-0.2881738519078576,4.586809762880041,0.3918012383851991
2,64,1693,1693,2,4,3,3.718237896579912,3,3.0012918977318916,-0.7169459988480202,4.596697810323715,0.8784599137438031
2,64,1698,1698,2,1,0,5.098359798059709,0,3.662613239263906,-1.4357465587958034,5.541357929412554,0.44299813135284366
2,64,1712,1712,2,3,0,3.460073344051238,0,3.1979192210460674,-0.2621541230051707,5.013833550314317,1.5537602062630766
2,64,1713,1713,0,2,0,3.208427379091929,0,3.0876040428982208,-0.12082333619370811,4.259374437772166,1.050947058680237
2,64,1716,1716,1,3,2,4.147762132253469,2,3.877923868970301,-0.26983826328316773,4.836767450780705,0.6890053185272373
2,64,1718,1718,0,1,2,4.384727157844243,2,3.3546533436100483,-1.030073814234195,5.2055257180595245,0.8207985602152813
2,64,1720,1720,1,4,3,2.9917198394929283,3,2.7948171727230102,-0.19690266676991808,4.27385343418368,1.2821335946907513
2,64,1733,1733,1,1,3,3.343134357473825,3,3.291446783917214,-0.05168757355661091,4.888116435735804,1.5449820782619805
2,64,1739,1739,2,3,2,2.728196589104766,2,2.5913768784050624,-0.13681971069970356,4.0888439703674635,1.3606473812626982
2,64,1741,1741,0,4,0,3.961427840327682,0,2.3284514457754426,-1.6329763945522395,4.982021451496153,1.0205936111684712
2,64,1744,1744,2,3,4,4.930561239837938,4,4.911900196116966,-0.01866104372097155,5.348488877866462,0.4179276380285249
2,64,1749,1749,2,1,0,2.9749505205466935,0,2.215497972072938,-0.7594525484737553,4.628684844306198,1.6537343237595044
2,64,1754,1754,1,2,1,2.5676900414428014,1,2.4882123852331612,-0.0794776562096402,4.352634506946522,1.7849444655037212
2,64,1775,1775,1,1,0,3.816623066216966,0,2.9383789862478085,-0.8782440799691575,5.011139482651533,1.1945164164345676
2,64,1788,1788,0,1,3,3.4110193237783606,3,2.7922489926886733,-0.6187703310896873,4.899796837150427,1.4887775133720638
2,64,1794,1794,2,0,1,1.5345848221610332,1,1.1114426976267455,-0.4231421245342877,2.421902256448183,0.8873174342871493
2,64,1804,1804,0,2,1,1.9182725067361606,1,1.744360008823568,-0.17391249791259256,3.929401869456735,2.011129362720578
2,64,1805,1805,3,1,3,3.335269238339814,3,3.2680960721613115,-0.06717316617850244,4.960226232844691,1.6249569945048743
2,64,1815,1815,2,2,0,4.547118222620819,0,3.9925044034640336,-0.5546138191567853,5.155038233710796,0.6079200110899776
2,64,1817,1817,0,0,3,3.53653321695519,3,2.8844387655136665,-0.6520944514415237,5.197862264126163,1.6613290471709723
2,64,1837,1837,1,2,0,3.9081710764158926,0,3.1392798408909006,-0.768891235524992,4.701403732963462,0.7932326565475698
2,64,1838,1838,3,0,1,2.54232031820584,1,2.4520352479129524,-0.09028507029288768,3.6255466264627128,1.0832263082568727
2,64,1841,1841,0,3,1,4.092868409417604,1,3.5295191121262786,-0.5633492972913254,4.655187923606313,0.5623195141887091
2,64,1856,1856,1,2,3,4.276748469188736,3,2.8953923476311916,-1.3813561215575447,4.746848961145579,0.4701004919568429
2,64,1859,1859,1,2,3,4.248291316271718,3,3.6034622815098185,-0.6448290347618997,4.954187519142178,0.7058962028704594
2,64,1866,1866,0,3,0,4.300724838612979,0,2.046368670728075,-2.254356167884904,5.480195426821478,1.1794705882084995
2,64,1868,1868,3,4,2,4.856880797688478,2,4.540866089812879,-0.31601470787559904,5.068435946960107,0.2115551492716285
2,64,1872,1872,3,0,3,4.253964910346244,3,4.1022794970562275,-0.15168541329001606,5.203243304356466,0.9492783940102212
2,64,1875,1875,2,2,3,2.8219808024553124,3,2.6128047958341276,-0.20917600662118474,4.194917257827439,1.3729364553721268
2,64,1880,1880,1,3,4,4.40533886178581,4,4.2258121471139285,-0.17952671467188175,4.873767052632104,0.46842819084629406
2,64,1897,1897,3,3,2,4.261015043331827,2,3.97642104591738,-0.2845939974144467,5.0438163474176,0.7828013040857722
2,64,1898,1898,2,1,2,3.3119321781982167,2,2.716962163858393,-0.5949700143398235,4.8934394066458164,1.5815072284476017
2,64,1907,1907,3,4,3,4.277752734572334,3,3.8148592628351095,-0.4628934717372246,4.7091016992784525,0.4313489647061195
2,64,1950,1950,3,1,2,4.036540512295724,2,3.524758648387664,-0.5117818639080598,4.474915874137123,0.4383753618414
2,64,1958,1958,1,4,2,3.14331469641697,2,3.109304092855841,-0.03401060356112895,4.822061580881238,1.6787468844642697
2,64,1968,1968,2,2,3,2.6357731627523955,3,2.5316649915123883,-0.10410817124000715,4.206528884073812,1.570755721321417
2,64,1970,1970,2,2,3,4.75840329104305,3,4.5065051987316265,-0.2518980923114231,5.090299004697082,0.33189571365403225
2,64,1976,1976,0,4,0,3.8736842250363734,0,1.9969486554688478,-1.8767355695675256,4.982400828820199,1.1087166037838259
2,64,1980,1980,3,3,2,2.8051163863936903,2,2.7242249246260277,-0.0808914617676626,4.75533656356706,1.950220177173367
2,64,1990,1990,0,2,4,4.615769812783402,4,3.557818422313316,-1.0579513904700857,5.01359430462888,0.3978244918454779
2,64,1992,1992,1,1,0,1.5257733272214355,0,1.4534967574834337,-0.0722765697380019,3.41757580709485,1.8918024798734117
2,64,1993,1993,1,0,1,1.8811901539055733,1,1.3461282336810747,-0.5350619202244986,4.7033978129349645,2.822207659029386
2,64,2006,2006,2,4,2,2.6337439215342835,2,2.4639367737650786,-0.1698071477692049,4.0366966455404105,1.4029527240061295
2,64,2013,2013,2,0,1,1.3596355029202534,1,0.9325856947236,-0.4270498081966534,4.040281916787521,2.680646413867268
2,64,2015,2015,2,2,0,5.070117545620585,0,4.905153848063826,-0.16496369755675921,5.363233988898797,0.2931164432782122
2,64,2020,2020,0,3,4,2.6767015649572343,4,2.6637641583155207,-0.012937406641713611,4.224805959924928,1.548104394967692
