split,best_dim,class_label,branch_local_id,branch_id,kind,node_idx_sorted,original_node_id,is_seed
2,64,3,1,split2_class3_branch1,extra,534,534,0
2,64,3,1,split2_class3_branch1,extra,543,543,1
2,64,3,1,split2_class3_branch1,extra,576,576,1
2,64,3,1,split2_class3_branch1,extra,601,601,1
2,64,3,1,split2_class3_branch1,extra,605,605,0
2,64,3,1,split2_class3_branch1,extra,648,648,0
2,64,3,1,split2_class3_branch1,extra,656,656,1
2,64,3,1,split2_class3_branch1,extra,664,664,0
2,64,3,1,split2_class3_branch1,extra,666,666,0
2,64,3,1,split2_class3_branch1,extra,671,671,1
2,64,3,1,split2_class3_branch1,extra,694,694,0
2,64,3,1,split2_class3_branch1,extra,726,726,1
2,64,3,1,split2_class3_branch1,extra,748,748,1
2,64,3,1,split2_class3_branch1,extra,760,760,1
2,64,3,1,split2_class3_branch1,extra,770,770,0
2,64,3,1,split2_class3_branch1,extra,774,774,0
2,64,3,1,split2_class3_branch1,extra,795,795,0
2,64,3,1,split2_class3_branch1,extra,828,828,0
2,64,3,1,split2_class3_branch1,extra,845,845,0
2,64,3,1,split2_class3_branch1,extra,854,854,0
2,64,3,1,split2_class3_branch1,extra,885,885,1
2,64,3,1,split2_class3_branch1,extra,886,886,1
2,64,3,1,split2_class3_branch1,extra,889,889,0
2,64,3,1,split2_class3_branch1,extra,924,924,1
2,64,3,1,split2_class3_branch1,extra,938,938,1
2,64,3,1,split2_class3_branch1,extra,975,975,1
2,64,3,1,split2_class3_branch1,extra,978,978,0
2,64,3,1,split2_class3_branch1,extra,981,981,0
2,64,3,1,split2_class3_branch1,extra,1001,1001,0
2,64,3,1,split2_class3_branch1,extra,1005,1005,1
2,64,3,1,split2_class3_branch1,extra,1018,1018,1
2,64,3,1,split2_class3_branch1,extra,1025,1025,0
2,64,3,1,split2_class3_branch1,extra,1029,1029,0
2,64,3,1,split2_class3_branch1,extra,1073,1073,1
2,64,3,1,split2_class3_branch1,extra,1079,1079,0
2,64,3,1,split2_class3_branch1,extra,1117,1117,1
2,64,3,1,split2_class3_branch1,extra,1146,1146,0
2,64,3,1,split2_class3_branch1,extra,1153,1153,0
2,64,3,1,split2_class3_branch1,extra,1162,1162,1
2,64,3,1,split2_class3_branch1,extra,1220,1220,0
2,64,3,1,split2_class3_branch1,extra,1241,1241,0
2,64,3,1,split2_class3_branch1,extra,1249,1249,0
2,64,3,1,split2_class3_branch1,extra,1250,1250,0
2,64,3,1,split2_class3_branch1,extra,1275,1275,1
2,64,3,1,split2_class3_branch1,extra,1276,1276,0
2,64,3,1,split2_class3_branch1,extra,1341,1341,0
2,64,3,1,split2_class3_branch1,extra,1348,1348,0
2,64,3,1,split2_class3_branch1,extra,1363,1363,0
2,64,3,1,split2_class3_branch1,extra,1376,1376,0
2,64,3,1,split2_class3_branch1,extra,1381,1381,1
2,64,3,1,split2_class3_branch1,extra,1419,1419,1
2,64,3,1,split2_class3_branch1,extra,1436,1436,0
2,64,3,1,split2_class3_branch1,extra,1503,1503,0
2,64,3,1,split2_class3_branch1,extra,1522,1522,0
2,64,3,1,split2_class3_branch1,extra,1551,1551,0
2,64,3,1,split2_class3_branch1,extra,1573,1573,0
2,64,3,1,split2_class3_branch1,extra,1575,1575,1
2,64,3,1,split2_class3_branch1,extra,1583,1583,1
2,64,3,1,split2_class3_branch1,extra,1609,1609,0
2,64,3,1,split2_class3_branch1,extra,1621,1621,1
2,64,3,1,split2_class3_branch1,extra,1648,1648,0
2,64,3,1,split2_class3_branch1,extra,1665,1665,1
2,64,3,1,split2_class3_branch1,extra,1666,1666,1
2,64,3,1,split2_class3_branch1,extra,1675,1675,0
2,64,3,1,split2_class3_branch1,extra,1683,1683,1
2,64,3,1,split2_class3_branch1,extra,1716,1716,1
2,64,3,1,split2_class3_branch1,extra,1739,1739,1
2,64,3,1,split2_class3_branch1,extra,1809,1809,0
2,64,3,1,split2_class3_branch1,extra,1897,1897,1
2,64,3,1,split2_class3_branch1,extra,1900,1900,0
2,64,3,1,split2_class3_branch1,extra,1927,1927,0
2,64,3,1,split2_class3_branch1,extra,1961,1961,0
2,64,3,1,split2_class3_branch1,extra,1974,1974,1
2,64,3,1,split2_class3_branch1,extra,1980,1980,1
2,64,3,1,split2_class3_branch1,extra,2020,2020,0
2,64,3,1,split2_class3_branch1,extra,2025,2025,0
2,64,3,1,split2_class3_branch1,extra,2042,2042,0
2,64,3,1,split2_class3_branch1,extra,2050,2050,0
2,64,3,1,split2_class3_branch1,extra,2051,2051,0
2,64,3,1,split2_class3_branch1,extra,2057,2057,1
2,64,3,1,split2_class3_branch1,extra,2065,2065,1
2,64,3,1,split2_class3_branch1,extra,2068,2068,1
2,64,3,1,split2_class3_branch1,extra,2082,2082,0
2,64,3,1,split2_class3_branch1,extra,2083,2083,0
2,64,3,1,split2_class3_branch1,extra,2086,2086,0
2,64,3,1,split2_class3_branch1,extra,2127,2127,0
2,64,3,1,split2_class3_branch1,extra,2145,2145,0
2,64,3,1,split2_class3_branch1,extra,2153,2153,0
2,64,3,1,split2_class3_branch1,extra,2170,2170,0
2,64,3,1,split2_class3_branch1,extra,2173,2173,0
2,64,3,1,split2_class3_branch1,extra,2176,2176,0
2,64,3,1,split2_class3_branch1,extra,2183,2183,1
2,64,3,1,split2_class3_branch1,extra,2221,2221,1
2,64,3,1,split2_class3_branch1,extra,2224,2224,0
2,64,3,1,split2_class3_branch1,extra,2226,2226,0
2,64,3,1,split2_class3_branch1,extra,2264,2264,1
2,64,3,2,split2_class3_branch2,extra,2,2,0
2,64,3,2,split2_class3_branch2,extra,46,46,1
2,64,3,2,split2_class3_branch2,extra,162,162,0
2,64,3,2,split2_class3_branch2,extra,217,217,0
2,64,3,2,split2_class3_branch2,extra,236,236,1
2,64,3,2,split2_class3_branch2,extra,260,260,0
2,64,3,2,split2_class3_branch2,extra,307,307,0
2,64,3,2,split2_class3_branch2,extra,395,395,0
2,64,3,2,split2_class3_branch2,extra,464,464,0
2,64,3,2,split2_class3_branch2,extra,524,524,0
2,64,3,2,split2_class3_branch2,extra,605,605,1
2,64,3,2,split2_class3_branch2,extra,648,648,0
2,64,3,2,split2_class3_branch2,extra,664,664,0
2,64,3,2,split2_class3_branch2,extra,666,666,0
2,64,3,2,split2_class3_branch2,extra,770,770,0
2,64,3,2,split2_class3_branch2,extra,774,774,1
2,64,3,2,split2_class3_branch2,extra,786,786,1
2,64,3,2,split2_class3_branch2,extra,795,795,0
2,64,3,2,split2_class3_branch2,extra,827,827,1
2,64,3,2,split2_class3_branch2,extra,845,845,0
2,64,3,2,split2_class3_branch2,extra,854,854,0
2,64,3,2,split2_class3_branch2,extra,889,889,0
2,64,3,2,split2_class3_branch2,extra,958,958,1
2,64,3,2,split2_class3_branch2,extra,981,981,0
2,64,3,2,split2_class3_branch2,extra,1001,1001,0
2,64,3,2,split2_class3_branch2,extra,1018,1018,0
2,64,3,2,split2_class3_branch2,extra,1025,1025,0
2,64,3,2,split2_class3_branch2,extra,1079,1079,0
2,64,3,2,split2_class3_branch2,extra,1106,1106,1
2,64,3,2,split2_class3_branch2,extra,1117,1117,0
2,64,3,2,split2_class3_branch2,extra,1153,1153,0
2,64,3,2,split2_class3_branch2,extra,1185,1185,1
2,64,3,2,split2_class3_branch2,extra,1245,1245,1
2,64,3,2,split2_class3_branch2,extra,1249,1249,0
2,64,3,2,split2_class3_branch2,extra,1250,1250,0
2,64,3,2,split2_class3_branch2,extra,1276,1276,1
2,64,3,2,split2_class3_branch2,extra,1280,1280,1
2,64,3,2,split2_class3_branch2,extra,1363,1363,0
2,64,3,2,split2_class3_branch2,extra,1376,1376,1
2,64,3,2,split2_class3_branch2,extra,1436,1436,0
2,64,3,2,split2_class3_branch2,extra,1503,1503,0
2,64,3,2,split2_class3_branch2,extra,1522,1522,0
2,64,3,2,split2_class3_branch2,extra,1573,1573,1
2,64,3,2,split2_class3_branch2,extra,1626,1626,1
2,64,3,2,split2_class3_branch2,extra,1648,1648,0
2,64,3,2,split2_class3_branch2,extra,1744,1744,1
2,64,3,2,split2_class3_branch2,extra,1880,1880,1
2,64,3,2,split2_class3_branch2,extra,1932,1932,1
2,64,3,2,split2_class3_branch2,extra,2020,2020,1
2,64,3,2,split2_class3_branch2,extra,2025,2025,0
2,64,3,2,split2_class3_branch2,extra,2050,2050,0
2,64,3,2,split2_class3_branch2,extra,2051,2051,0
2,64,3,2,split2_class3_branch2,extra,2082,2082,0
2,64,3,2,split2_class3_branch2,extra,2127,2127,0
2,64,3,2,split2_class3_branch2,extra,2169,2169,1
2,64,3,2,split2_class3_branch2,extra,2226,2226,1
2,64,4,0,split2_class4_branch0,root,15,15,1
2,64,4,0,split2_class4_branch0,root,16,16,1
2,64,4,0,split2_class4_branch0,root,17,17,1
2,64,4,0,split2_class4_branch0,root,76,76,1
2,64,4,0,split2_class4_branch0,root,81,81,1
2,64,4,0,split2_class4_branch0,root,91,91,1
2,64,4,0,split2_class4_branch0,root,100,100,1
2,64,4,0,split2_class4_branch0,root,110,110,1
2,64,4,0,split2_class4_branch0,root,119,119,1
2,64,4,0,split2_class4_branch0,root,121,121,1
2,64,4,0,split2_class4_branch0,root,125,125,1
2,64,4,0,split2_class4_branch0,root,136,136,1
2,64,4,0,split2_class4_branch0,root,138,138,1
2,64,4,0,split2_class4_branch0,root,141,141,1
2,64,4,0,split2_class4_branch0,root,146,146,1
2,64,4,0,split2_class4_branch0,root,148,148,1
2,64,4,0,split2_class4_branch0,root,165,165,1
2,64,4,0,split2_class4_branch0,root,173,173,1
2,64,4,0,split2_class4_branch0,root,175,175,1
2,64,4,0,split2_class4_branch0,root,188,188,1
2,64,4,0,split2_class4_branch0,root,190,190,1
2,64,4,0,split2_class4_branch0,root,193,193,1
2,64,4,0,split2_class4_branch0,root,208,208,1
2,64,4,0,split2_class4_branch0,root,219,219,1
2,64,4,0,split2_class4_branch0,root,228,228,1
2,64,4,0,split2_class4_branch0,root,232,232,1
2,64,4,0,split2_class4_branch0,root,234,234,1
2,64,4,0,split2_class4_branch0,root,239,239,1
2,64,4,0,split2_class4_branch0,root,248,248,1
2,64,4,0,split2_class4_branch0,root,255,255,1
2,64,4,0,split2_class4_branch0,root,258,258,1
2,64,4,0,split2_class4_branch0,root,277,277,1
2,64,4,0,split2_class4_branch0,root,280,280,1
2,64,4,0,split2_class4_branch0,root,286,286,1
2,64,4,0,split2_class4_branch0,root,295,295,1
2,64,4,0,split2_class4_branch0,root,312,312,1
2,64,4,0,split2_class4_branch0,root,331,331,1
2,64,4,0,split2_class4_branch0,root,340,340,1
2,64,4,0,split2_class4_branch0,root,386,386,1
2,64,4,0,split2_class4_branch0,root,394,394,1
2,64,4,0,split2_class4_branch0,root,401,401,1
2,64,4,0,split2_class4_branch0,root,411,411,1
2,64,4,0,split2_class4_branch0,root,421,421,1
2,64,4,0,split2_class4_branch0,root,427,427,1
2,64,4,0,split2_class4_branch0,root,462,462,1
2,64,4,0,split2_class4_branch0,root,471,471,1
2,64,4,0,split2_class4_branch0,root,480,480,1
2,64,4,0,split2_class4_branch0,root,491,491,1
2,64,4,0,split2_class4_branch0,root,495,495,1
2,64,4,0,split2_class4_branch0,root,516,516,1
2,64,4,0,split2_class4_branch0,root,526,526,1
2,64,4,0,split2_class4_branch0,root,533,533,1
2,64,4,0,split2_class4_branch0,root,556,556,1
2,64,4,0,split2_class4_branch0,root,602,602,1
2,64,4,0,split2_class4_branch0,root,609,609,1
2,64,4,0,split2_class4_branch0,root,629,629,1
2,64,4,0,split2_class4_branch0,root,636,636,1
2,64,4,0,split2_class4_branch0,root,645,645,1
2,64,4,0,split2_class4_branch0,root,646,646,1
2,64,4,0,split2_class4_branch0,root,657,657,1
2,64,4,0,split2_class4_branch0,root,669,669,1
2,64,4,0,split2_class4_branch0,root,721,721,1
2,64,4,0,split2_class4_branch0,root,729,729,1
2,64,4,0,split2_class4_branch0,root,769,769,1
2,64,4,0,split2_class4_branch0,root,800,800,1
2,64,4,0,split2_class4_branch0,root,811,811,1
2,64,4,0,split2_class4_branch0,root,818,818,1
2,64,4,0,split2_class4_branch0,root,839,839,1
2,64,4,0,split2_class4_branch0,root,860,860,1
2,64,4,0,split2_class4_branch0,root,878,878,1
2,64,4,0,split2_class4_branch0,root,890,890,1
2,64,4,0,split2_class4_branch0,root,900,900,1
2,64,4,0,split2_class4_branch0,root,904,904,1
2,64,4,0,split2_class4_branch0,root,928,928,1
2,64,4,0,split2_class4_branch0,root,935,935,1
2,64,4,0,split2_class4_branch0,root,944,944,1
2,64,4,0,split2_class4_branch0,root,956,956,1
2,64,4,0,split2_class4_branch0,root,966,966,1
2,64,4,0,split2_class4_branch0,root,1000,1000,1
2,64,4,0,split2_class4_branch0,root,1007,1007,1
2,64,4,0,split2_class4_branch0,root,1024,1024,1
2,64,4,0,split2_class4_branch0,root,1035,1035,1
2,64,4,0,split2_class4_branch0,root,1046,1046,1
2,64,4,0,split2_class4_branch0,root,1064,1064,1
2,64,4,0,split2_class4_branch0,root,1078,1078,1
2,64,4,0,split2_class4_branch0,root,1084,1084,1
2,64,4,0,split2_class4_branch0,root,1091,1091,1
2,64,4,0,split2_class4_branch0,root,1092,1092,1
2,64,4,0,split2_class4_branch0,root,1140,1140,1
2,64,4,0,split2_class4_branch0,root,1151,1151,1
2,64,4,0,split2_class4_branch0,root,1164,1164,1
2,64,4,0,split2_class4_branch0,root,1169,1169,1
2,64,4,0,split2_class4_branch0,root,1187,1187,1
2,64,4,0,split2_class4_branch0,root,1192,1192,1
2,64,4,0,split2_class4_branch0,root,1195,1195,1
2,64,4,0,split2_class4_branch0,root,1201,1201,1
2,64,4,0,split2_class4_branch0,root,1205,1205,1
2,64,4,0,split2_class4_branch0,root,1221,1221,1
2,64,4,0,split2_class4_branch0,root,1253,1253,1
2,64,4,0,split2_class4_branch0,root,1288,1288,1
2,64,4,0,split2_class4_branch0,root,1298,1298,1
2,64,4,0,split2_class4_branch0,root,1327,1327,1
2,64,4,0,split2_class4_branch0,root,1343,1343,1
2,64,4,0,split2_class4_branch0,root,1350,1350,1
2,64,4,0,split2_class4_branch0,root,1389,1389,1
2,64,4,0,split2_class4_branch0,root,1403,1403,1
2,64,4,0,split2_class4_branch0,root,1417,1417,1
2,64,4,0,split2_class4_branch0,root,1460,1460,1
2,64,4,0,split2_class4_branch0,root,1464,1464,1
2,64,4,0,split2_class4_branch0,root,1489,1489,1
2,64,4,0,split2_class4_branch0,root,1498,1498,1
2,64,4,0,split2_class4_branch0,root,1510,1510,1
2,64,4,0,split2_class4_branch0,root,1514,1514,1
2,64,4,0,split2_class4_branch0,root,1542,1542,1
2,64,4,0,split2_class4_branch0,root,1543,1543,1
2,64,4,0,split2_class4_branch0,root,1545,1545,1
2,64,4,0,split2_class4_branch0,root,1563,1563,1
2,64,4,0,split2_class4_branch0,root,1576,1576,1
2,64,4,0,split2_class4_branch0,root,1591,1591,1
2,64,4,0,split2_class4_branch0,root,1593,1593,1
2,64,4,0,split2_class4_branch0,root,1598,1598,1
2,64,4,0,split2_class4_branch0,root,1601,1601,1
2,64,4,0,split2_class4_branch0,root,1619,1619,1
2,64,4,0,split2_class4_branch0,root,1625,1625,1
2,64,4,0,split2_class4_branch0,root,1640,1640,1
2,64,4,0,split2_class4_branch0,root,1643,1643,1
2,64,4,0,split2_class4_branch0,root,1651,1651,1
2,64,4,0,split2_class4_branch0,root,1656,1656,1
2,64,4,0,split2_class4_branch0,root,1669,1669,1
2,64,4,0,split2_class4_branch0,root,1670,1670,1
2,64,4,0,split2_class4_branch0,root,1685,1685,1
2,64,4,0,split2_class4_branch0,root,1692,1692,1
2,64,4,0,split2_class4_branch0,root,1693,1693,1
2,64,4,0,split2_class4_branch0,root,1697,1697,1
2,64,4,0,split2_class4_branch0,root,1703,1703,1
2,64,4,0,split2_class4_branch0,root,1708,1708,1
2,64,4,0,split2_class4_branch0,root,1720,1720,1
2,64,4,0,split2_class4_branch0,root,1740,1740,1
2,64,4,0,split2_class4_branch0,root,1741,1741,1
2,64,4,0,split2_class4_branch0,root,1742,1742,1
2,64,4,0,split2_class4_branch0,root,1796,1796,1
2,64,4,0,split2_class4_branch0,root,1814,1814,1
2,64,4,0,split2_class4_branch0,root,1819,1819,1
2,64,4,0,split2_class4_branch0,root,1820,1820,1
2,64,4,0,split2_class4_branch0,root,1824,1824,1
2,64,4,0,split2_class4_branch0,root,1827,1827,1
2,64,4,0,split2_class4_branch0,root,1843,1843,1
2,64,4,0,split2_class4_branch0,root,1868,1868,1
2,64,4,0,split2_class4_branch0,root,1901,1901,1
2,64,4,0,split2_class4_branch0,root,1903,1903,1
2,64,4,0,split2_class4_branch0,root,1907,1907,1
2,64,4,0,split2_class4_branch0,root,1911,1911,1
2,64,4,0,split2_class4_branch0,root,1929,1929,1
2,64,4,0,split2_class4_branch0,root,1948,1948,1
2,64,4,0,split2_class4_branch0,root,1958,1958,1
2,64,4,0,split2_class4_branch0,root,1964,1964,1
2,64,4,0,split2_class4_branch0,root,1976,1976,1
2,64,4,0,split2_class4_branch0,root,2006,2006,1
2,64,4,0,split2_class4_branch0,root,2017,2017,1
2,64,4,0,split2_class4_branch0,root,2038,2038,1
2,64,4,0,split2_class4_branch0,root,2098,2098,1
2,64,4,0,split2_class4_branch0,root,2106,2106,1
2,64,4,0,split2_class4_branch0,root,2131,2131,1
2,64,4,0,split2_class4_branch0,root,2152,2152,1
2,64,4,0,split2_class4_branch0,root,2175,2175,1
2,64,4,0,split2_class4_branch0,root,2177,2177,1
2,64,4,0,split2_class4_branch0,root,2179,2179,1
2,64,4,0,split2_class4_branch0,root,2186,2186,1
2,64,4,0,split2_class4_branch0,root,2192,2192,1
2,64,4,0,split2_class4_branch0,root,2194,2194,1
2,64,4,0,split2_class4_branch0,root,2198,2198,1
2,64,4,0,split2_class4_branch0,root,2208,2208,1
2,64,4,0,split2_class4_branch0,root,2209,2209,1
2,64,4,0,split2_class4_branch0,root,2214,2214,1
2,64,4,0,split2_class4_branch0,root,2217,2217,1
2,64,4,0,split2_class4_branch0,root,2246,2246,1
2,64,4,0,split2_class4_branch0,root,2249,2249,1
2,64,4,0,split2_class4_branch0,root,2255,2255,1
2,64,4,0,split2_class4_branch0,root,2261,2261,1
2,64,4,0,split2_class4_branch0,root,2272,2272,1
2,64,4,1,split2_class4_branch1,extra,16,16,1
2,64,4,1,split2_class4_branch1,extra,76,76,0
2,64,4,1,split2_class4_branch1,extra,121,121,0
2,64,4,1,split2_class4_branch1,extra,136,136,0
2,64,4,1,split2_class4_branch1,extra,141,141,1
2,64,4,1,split2_class4_branch1,extra,146,146,0
2,64,4,1,split2_class4_branch1,extra,175,175,0
2,64,4,1,split2_class4_branch1,extra,188,188,1
2,64,4,1,split2_class4_branch1,extra,193,193,1
2,64,4,1,split2_class4_branch1,extra,232,232,0
2,64,4,1,split2_class4_branch1,extra,248,248,0
2,64,4,1,split2_class4_branch1,extra,258,258,0
2,64,4,1,split2_class4_branch1,extra,386,386,0
2,64,4,1,split2_class4_branch1,extra,394,394,0
2,64,4,1,split2_class4_branch1,extra,411,411,0
2,64,4,1,split2_class4_branch1,extra,421,421,1
2,64,4,1,split2_class4_branch1,extra,480,480,0
2,64,4,1,split2_class4_branch1,extra,495,495,1
2,64,4,1,split2_class4_branch1,extra,533,533,0
2,64,4,1,split2_class4_branch1,extra,556,556,0
2,64,4,1,split2_class4_branch1,extra,629,629,0
2,64,4,1,split2_class4_branch1,extra,636,636,0
2,64,4,1,split2_class4_branch1,extra,669,669,0
2,64,4,1,split2_class4_branch1,extra,721,721,0
2,64,4,1,split2_class4_branch1,extra,839,839,0
2,64,4,1,split2_class4_branch1,extra,860,860,0
2,64,4,1,split2_class4_branch1,extra,878,878,0
2,64,4,1,split2_class4_branch1,extra,890,890,1
2,64,4,1,split2_class4_branch1,extra,900,900,1
2,64,4,1,split2_class4_branch1,extra,904,904,0
2,64,4,1,split2_class4_branch1,extra,928,928,1
2,64,4,1,split2_class4_branch1,extra,935,935,1
2,64,4,1,split2_class4_branch1,extra,956,956,1
2,64,4,1,split2_class4_branch1,extra,1000,1000,0
2,64,4,1,split2_class4_branch1,extra,1046,1046,1
2,64,4,1,split2_class4_branch1,extra,1064,1064,1
2,64,4,1,split2_class4_branch1,extra,1164,1164,1
2,64,4,1,split2_class4_branch1,extra,1187,1187,0
2,64,4,1,split2_class4_branch1,extra,1195,1195,0
2,64,4,1,split2_class4_branch1,extra,1205,1205,1
2,64,4,1,split2_class4_branch1,extra,1253,1253,0
2,64,4,1,split2_class4_branch1,extra,1288,1288,1
2,64,4,1,split2_class4_branch1,extra,1343,1343,1
2,64,4,1,split2_class4_branch1,extra,1403,1403,1
2,64,4,1,split2_class4_branch1,extra,1563,1563,0
2,64,4,1,split2_class4_branch1,extra,1576,1576,0
2,64,4,1,split2_class4_branch1,extra,1591,1591,1
2,64,4,1,split2_class4_branch1,extra,1625,1625,0
2,64,4,1,split2_class4_branch1,extra,1640,1640,0
2,64,4,1,split2_class4_branch1,extra,1643,1643,1
2,64,4,1,split2_class4_branch1,extra,1656,1656,1
2,64,4,1,split2_class4_branch1,extra,1670,1670,0
2,64,4,1,split2_class4_branch1,extra,1693,1693,1
2,64,4,1,split2_class4_branch1,extra,1697,1697,0
2,64,4,1,split2_class4_branch1,extra,1720,1720,1
2,64,4,1,split2_class4_branch1,extra,1742,1742,0
2,64,4,1,split2_class4_branch1,extra,1814,1814,0
2,64,4,1,split2_class4_branch1,extra,1824,1824,0
2,64,4,1,split2_class4_branch1,extra,1827,1827,0
2,64,4,1,split2_class4_branch1,extra,1843,1843,0
2,64,4,1,split2_class4_branch1,extra,1901,1901,0
2,64,4,1,split2_class4_branch1,extra,1907,1907,1
2,64,4,1,split2_class4_branch1,extra,1911,1911,0
2,64,4,1,split2_class4_branch1,extra,1929,1929,0
2,64,4,1,split2_class4_branch1,extra,1948,1948,0
2,64,4,1,split2_class4_branch1,extra,2006,2006,0
2,64,4,1,split2_class4_branch1,extra,2017,2017,0
2,64,4,1,split2_class4_branch1,extra,2038,2038,1
2,64,4,1,split2_class4_branch1,extra,2106,2106,1
2,64,4,1,split2_class4_branch1,extra,2175,2175,1
2,64,4,1,split2_class4_branch1,extra,2177,2177,1
2,64,4,1,split2_class4_branch1,extra,2179,2179,0
2,64,4,1,split2_class4_branch1,extra,2186,2186,1
2,64,4,1,split2_class4_branch1,extra,2192,2192,0
2,64,4,1,split2_class4_branch1,extra,2209,2209,1
2,64,4,1,split2_class4_branch1,extra,2249,2249,0
2,64,4,1,split2_class4_branch1,extra,2255,2255,1
2,64,4,1,split2_class4_branch1,extra,2272,2272,1
2,64,4,2,split2_class4_branch2,extra,76,76,0
2,64,4,2,split2_class4_branch2,extra,91,91,1
2,64,4,2,split2_class4_branch2,extra,121,121,0
2,64,4,2,split2_class4_branch2,extra,141,141,0
2,64,4,2,split2_class4_branch2,extra,148,148,1
2,64,4,2,split2_class4_branch2,extra,175,175,0
2,64,4,2,split2_class4_branch2,extra,208,208,1
2,64,4,2,split2_class4_branch2,extra,219,219,1
2,64,4,2,split2_class4_branch2,extra,232,232,1
2,64,4,2,split2_class4_branch2,extra,248,248,0
2,64,4,2,split2_class4_branch2,extra,258,258,0
2,64,4,2,split2_class4_branch2,extra,480,480,0
2,64,4,2,split2_class4_branch2,extra,636,636,0
2,64,4,2,split2_class4_branch2,extra,890,890,0
2,64,4,2,split2_class4_branch2,extra,904,904,1
2,64,4,2,split2_class4_branch2,extra,956,956,0
2,64,4,2,split2_class4_branch2,extra,1164,1164,0
2,64,4,2,split2_class4_branch2,extra,1187,1187,0
2,64,4,2,split2_class4_branch2,extra,1221,1221,1
2,64,4,2,split2_class4_branch2,extra,1253,1253,0
2,64,4,2,split2_class4_branch2,extra,1288,1288,0
2,64,4,2,split2_class4_branch2,extra,1510,1510,1
2,64,4,2,split2_class4_branch2,extra,1563,1563,0
2,64,4,2,split2_class4_branch2,extra,1593,1593,1
2,64,4,2,split2_class4_branch2,extra,1598,1598,1
2,64,4,2,split2_class4_branch2,extra,1625,1625,0
2,64,4,2,split2_class4_branch2,extra,1640,1640,1
2,64,4,2,split2_class4_branch2,extra,1669,1669,1
2,64,4,2,split2_class4_branch2,extra,1692,1692,1
2,64,4,2,split2_class4_branch2,extra,1720,1720,0
2,64,4,2,split2_class4_branch2,extra,1814,1814,0
2,64,4,2,split2_class4_branch2,extra,1824,1824,0
2,64,4,2,split2_class4_branch2,extra,1868,1868,1
2,64,4,2,split2_class4_branch2,extra,1911,1911,0
2,64,4,2,split2_class4_branch2,extra,1948,1948,0
2,64,4,2,split2_class4_branch2,extra,1958,1958,1
2,64,4,2,split2_class4_branch2,extra,2006,2006,1
2,64,4,2,split2_class4_branch2,extra,2175,2175,0
2,64,4,2,split2_class4_branch2,extra,2177,2177,0
2,64,4,2,split2_class4_branch2,extra,2179,2179,0
2,64,4,2,split2_class4_branch2,extra,2186,2186,0
2,64,4,2,split2_class4_branch2,extra,2192,2192,1
2,64,4,2,split2_class4_branch2,extra,2209,2209,0
3,64,0,0,split3_class0_branch0,root,0,0,1
3,64,0,0,split3_class0_branch0,root,5,5,1
3,64,0,0,split3_class0_branch0,root,8,8,1
3,64,0,0,split3_class0_branch0,root,11,11,1
3,64,0,0,split3_class0_branch0,root,19,19,1
3,64,0,0,split3_class0_branch0,root,21,21,1
3,64,0,0,split3_class0_branch0,root,31,31,1
3,64,0,0,split3_class0_branch0,root,37,37,1
3,64,0,0,split3_class0_branch0,root,42,42,1
3,64,0,0,split3_class0_branch0,root,61,61,1
3,64,0,0,split3_class0_branch0,root,70,70,1
3,64,0,0,split3_class0_branch0,root,75,75,1
3,64,0,0,split3_class0_branch0,root,104,104,1
3,64,0,0,split3_class0_branch0,root,117,117,1
3,64,0,0,split3_class0_branch0,root,134,134,1
3,64,0,0,split3_class0_branch0,root,157,157,1
3,64,0,0,split3_class0_branch0,root,194,194,1
3,64,0,0,split3_class0_branch0,root,195,195,1
3,64,0,0,split3_class0_branch0,root,246,246,1
3,64,0,0,split3_class0_branch0,root,256,256,1
3,64,0,0,split3_class0_branch0,root,267,267,1
3,64,0,0,split3_class0_branch0,root,272,272,1
3,64,0,0,split3_class0_branch0,root,275,275,1
3,64,0,0,split3_class0_branch0,root,276,276,1
3,64,0,0,split3_class0_branch0,root,285,285,1
3,64,0,0,split3_class0_branch0,root,296,296,1
3,64,0,0,split3_class0_branch0,root,318,318,1
3,64,0,0,split3_class0_branch0,root,322,322,1
3,64,0,0,split3_class0_branch0,root,327,327,1
3,64,0,0,split3_class0_branch0,root,342,342,1
3,64,0,0,split3_class0_branch0,root,348,348,1
3,64,0,0,split3_class0_branch0,root,363,363,1
3,64,0,0,split3_class0_branch0,root,369,369,1
3,64,0,0,split3_class0_branch0,root,370,370,1
3,64,0,0,split3_class0_branch0,root,378,378,1
3,64,0,0,split3_class0_branch0,root,379,379,1
3,64,0,0,split3_class0_branch0,root,405,405,1
3,64,0,0,split3_class0_branch0,root,432,432,1
3,64,0,0,split3_class0_branch0,root,449,449,1
3,64,0,0,split3_class0_branch0,root,454,454,1
3,64,0,0,split3_class0_branch0,root,455,455,1
3,64,0,0,split3_class0_branch0,root,456,456,1
3,64,0,0,split3_class0_branch0,root,460,460,1
3,64,0,0,split3_class0_branch0,root,467,467,1
3,64,0,0,split3_class0_branch0,root,472,472,1
3,64,0,0,split3_class0_branch0,root,473,473,1
3,64,0,0,split3_class0_branch0,root,474,474,1
3,64,0,0,split3_class0_branch0,root,482,482,1
3,64,0,0,split3_class0_branch0,root,483,483,1
3,64,0,0,split3_class0_branch0,root,490,490,1
3,64,0,0,split3_class0_branch0,root,519,519,1
3,64,0,0,split3_class0_branch0,root,532,532,1
