split,class_label,class_dim,branch_index,kind,confuser_class,node_idx_sorted,original_node_id
2,1,48,0,root,,1558,1558
2,1,48,0,root,,1560,1560
2,1,48,0,root,,1579,1579
2,1,48,0,root,,1580,1580
2,1,48,0,root,,1586,1586
2,1,48,0,root,,1595,1595
2,1,48,0,root,,1602,1602
2,1,48,0,root,,1638,1638
2,1,48,0,root,,1646,1646
2,1,48,0,root,,1647,1647
2,1,48,0,root,,1680,1680
2,1,48,0,root,,1687,1687
2,1,48,0,root,,1689,1689
2,1,48,0,root,,1695,1695
2,1,48,0,root,,1698,1698
2,1,48,0,root,,1718,1718
2,1,48,0,root,,1733,1733
2,1,48,0,root,,1736,1736
2,1,48,0,root,,1749,1749
2,1,48,0,root,,1757,1757
2,1,48,0,root,,1772,1772
2,1,48,0,root,,1773,1773
2,1,48,0,root,,1775,1775
2,1,48,0,root,,1782,1782
2,1,48,0,root,,1788,1788
2,1,48,0,root,,1798,1798
2,1,48,0,root,,1800,1800
2,1,48,0,root,,1805,1805
2,1,48,0,root,,1808,1808
2,1,48,0,root,,1816,1816
2,1,48,0,root,,1830,1830
2,1,48,0,root,,1849,1849
2,1,48,0,root,,1851,1851
2,1,48,0,root,,1879,1879
2,1,48,0,root,,1881,1881
2,1,48,0,root,,1883,1883
2,1,48,0,root,,1888,1888
2,1,48,0,root,,1898,1898
2,1,48,0,root,,1906,1906
2,1,48,0,root,,1908,1908
2,1,48,0,root,,1913,1913
2,1,48,0,root,,1928,1928
2,1,48,0,root,,1950,1950
2,1,48,0,root,,1992,1992
2,1,48,0,root,,2023,2023
2,1,48,0,root,,2024,2024
2,1,48,0,root,,2031,2031
2,1,48,0,root,,2036,2036
2,1,48,0,root,,2043,2043
2,1,48,0,root,,2054,2054
2,1,48,0,root,,2059,2059
2,1,48,0,root,,2061,2061
2,1,48,0,root,,2062,2062
2,1,48,0,root,,2069,2069
2,1,48,0,root,,2074,2074
2,1,48,0,root,,2075,2075
2,1,48,0,root,,2084,2084
2,1,48,0,root,,2104,2104
2,1,48,0,root,,2109,2109
2,1,48,0,root,,2115,2115
2,1,48,0,root,,2126,2126
2,1,48,0,root,,2146,2146
2,1,48,0,root,,2148,2148
2,1,48,0,root,,2149,2149
2,1,48,0,root,,2162,2162
2,1,48,0,root,,2182,2182
2,1,48,0,root,,2185,2185
2,1,48,0,root,,2193,2193
2,1,48,0,root,,2196,2196
2,1,48,0,root,,2202,2202
2,1,48,0,root,,2218,2218
2,1,48,0,root,,2236,2236
2,1,48,0,root,,2251,2251
2,1,48,0,root,,2256,2256
2,1,48,0,root,,2260,2260
2,1,48,0,root,,2266,2266
2,1,48,0,root,,2270,2270
2,1,48,1,extra,0,14,14
2,1,48,1,extra,0,25,25
2,1,48,1,extra,0,51,51
2,1,48,1,extra,0,59,59
2,1,48,1,extra,0,68,68
2,1,48,1,extra,0,92,92
2,1,48,1,extra,0,130,130
2,1,48,1,extra,0,143,143
2,1,48,1,extra,0,150,150
2,1,48,1,extra,0,154,154
2,1,48,1,extra,0,159,159
2,1,48,1,extra,0,178,178
2,1,48,1,extra,0,180,180
2,1,48,1,extra,0,185,185
2,1,48,1,extra,0,204,204
2,1,48,1,extra,0,250,250
2,1,48,1,extra,0,252,252
2,1,48,1,extra,0,262,262
2,1,48,1,extra,0,271,271
2,1,48,1,extra,0,292,292
2,1,48,1,extra,0,294,294
2,1,48,1,extra,0,311,311
2,1,48,1,extra,0,352,352
2,1,48,1,extra,0,365,365
2,1,48,1,extra,0,375,375
2,1,48,1,extra,0,381,381
2,1,48,1,extra,0,396,396
2,1,48,1,extra,0,434,434
2,1,48,1,extra,0,439,439
2,1,48,1,extra,0,494,494
2,1,48,1,extra,0,528,528
2,1,48,1,extra,0,560,560
2,1,48,1,extra,0,572,572
2,1,48,1,extra,0,623,623
2,1,48,1,extra,0,642,642
2,1,48,1,extra,0,679,679
2,1,48,1,extra,0,693,693
2,1,48,1,extra,0,698,698
2,1,48,1,extra,0,705,705
2,1,48,1,extra,0,803,803
2,1,48,1,extra,0,819,819
2,1,48,1,extra,0,821,821
2,1,48,1,extra,0,825,825
2,1,48,1,extra,0,831,831
2,1,48,1,extra,0,840,840
2,1,48,1,extra,0,862,862
2,1,48,1,extra,0,907,907
2,1,48,1,extra,0,950,950
2,1,48,1,extra,0,1023,1023
2,1,48,1,extra,0,1054,1054
2,1,48,1,extra,0,1058,1058
2,1,48,1,extra,0,1093,1093
2,1,48,1,extra,0,1190,1190
2,1,48,1,extra,0,1197,1197
2,1,48,1,extra,0,1236,1236
2,1,48,1,extra,0,1239,1239
2,1,48,1,extra,0,1314,1314
2,1,48,1,extra,0,1333,1333
2,1,48,1,extra,0,1365,1365
2,1,48,1,extra,0,1366,1366
2,1,48,1,extra,0,1394,1394
2,1,48,1,extra,0,1422,1422
2,1,48,1,extra,0,1451,1451
2,1,48,1,extra,0,1465,1465
2,1,48,1,extra,0,1479,1479
2,1,48,1,extra,0,1524,1524
2,1,48,1,extra,0,1531,1531
2,1,48,1,extra,0,1558,1558
2,1,48,1,extra,0,1560,1560
2,1,48,1,extra,0,1579,1579
2,1,48,1,extra,0,1595,1595
2,1,48,1,extra,0,1646,1646
2,1,48,1,extra,0,1647,1647
2,1,48,1,extra,0,1695,1695
2,1,48,1,extra,0,1698,1698
2,1,48,1,extra,0,1736,1736
2,1,48,1,extra,0,1749,1749
2,1,48,1,extra,0,1775,1775
2,1,48,1,extra,0,1782,1782
2,1,48,1,extra,0,1800,1800
2,1,48,1,extra,0,1808,1808
2,1,48,1,extra,0,1883,1883
2,1,48,1,extra,0,1906,1906
2,1,48,1,extra,0,1992,1992
2,1,48,1,extra,0,2023,2023
2,1,48,1,extra,0,2031,2031
2,1,48,1,extra,0,2036,2036
2,1,48,1,extra,0,2043,2043
2,1,48,1,extra,0,2059,2059
2,1,48,1,extra,0,2062,2062
2,1,48,1,extra,0,2069,2069
2,1,48,1,extra,0,2074,2074
2,1,48,1,extra,0,2104,2104
2,1,48,1,extra,0,2146,2146
2,1,48,1,extra,0,2149,2149
2,1,48,1,extra,0,2182,2182
2,1,48,1,extra,0,2196,2196
2,1,48,1,extra,0,2260,2260
2,1,48,1,extra,0,2266,2266
2,1,48,2,extra,2,14,14
2,1,48,2,extra,2,51,51
2,1,48,2,extra,2,59,59
2,1,48,2,extra,2,109,109
2,1,48,2,extra,2,143,143
2,1,48,2,extra,2,150,150
2,1,48,2,extra,2,212,212
2,1,48,2,extra,2,224,224
2,1,48,2,extra,2,271,271
2,1,48,2,extra,2,292,292
2,1,48,2,extra,2,294,294
2,1,48,2,extra,2,308,308
2,1,48,2,extra,2,338,338
2,1,48,2,extra,2,344,344
2,1,48,2,extra,2,351,351
2,1,48,2,extra,2,367,367
2,1,48,2,extra,2,375,375
2,1,48,2,extra,2,381,381
2,1,48,2,extra,2,406,406
2,1,48,2,extra,2,426,426
2,1,48,2,extra,2,504,504
2,1,48,2,extra,2,572,572
2,1,48,2,extra,2,587,587
2,1,48,2,extra,2,596,596
2,1,48,2,extra,2,620,620
2,1,48,2,extra,2,623,623
2,1,48,2,extra,2,788,788
2,1,48,2,extra,2,825,825
2,1,48,2,extra,2,862,862
2,1,48,2,extra,2,950,950
2,1,48,2,extra,2,962,962
2,1,48,2,extra,2,972,972
2,1,48,2,extra,2,1023,1023
2,1,48,2,extra,2,1054,1054
2,1,48,2,extra,2,1058,1058
2,1,48,2,extra,2,1093,1093
2,1,48,2,extra,2,1103,1103
2,1,48,2,extra,2,1104,1104
2,1,48,2,extra,2,1165,1165
2,1,48,2,extra,2,1170,1170
2,1,48,2,extra,2,1171,1171
2,1,48,2,extra,2,1289,1289
2,1,48,2,extra,2,1314,1314
2,1,48,2,extra,2,1324,1324
2,1,48,2,extra,2,1369,1369
2,1,48,2,extra,2,1371,1371
2,1,48,2,extra,2,1386,1386
2,1,48,2,extra,2,1439,1439
2,1,48,2,extra,2,1444,1444
2,1,48,2,extra,2,1451,1451
2,1,48,2,extra,2,1465,1465
2,1,48,2,extra,2,1502,1502
2,1,48,2,extra,2,1507,1507
2,1,48,2,extra,2,1524,1524
2,1,48,2,extra,2,1560,1560
2,1,48,2,extra,2,1595,1595
2,1,48,2,extra,2,1647,1647
2,1,48,2,extra,2,1695,1695
2,1,48,2,extra,2,1718,1718
2,1,48,2,extra,2,1733,1733
2,1,48,2,extra,2,1736,1736
2,1,48,2,extra,2,1775,1775
2,1,48,2,extra,2,1782,1782
2,1,48,2,extra,2,1788,1788
2,1,48,2,extra,2,1800,1800
2,1,48,2,extra,2,1805,1805
2,1,48,2,extra,2,1830,1830
2,1,48,2,extra,2,1883,1883
2,1,48,2,extra,2,1898,1898
2,1,48,2,extra,2,1906,1906
2,1,48,2,extra,2,1950,1950
2,1,48,2,extra,2,2023,2023
2,1,48,2,extra,2,2031,2031
2,1,48,2,extra,2,2036,2036
2,1,48,2,extra,2,2059,2059
2,1,48,2,extra,2,2074,2074
2,1,48,2,extra,2,2075,2075
2,1,48,2,extra,2,2084,2084
2,1,48,2,extra,2,2126,2126
2,1,48,2,extra,2,2146,2146
2,1,48,2,extra,2,2185,2185
2,1,48,2,extra,2,2236,2236
2,1,48,2,extra,2,2251,2251
2,1,48,2,extra,2,2260,2260
2,1,48,2,extra,2,2266,2266
2,2,48,0,root,,33,33
2,2,48,0,root,,47,47
2,2,48,0,root,,63,63
2,2,48,0,root,,67,67
2,2,48,0,root,,77,77
2,2,48,0,root,,78,78
2,2,48,0,root,,84,84
2,2,48,0,root,,99,99
2,2,48,0,root,,106,106
2,2,48,0,root,,111,111
2,2,48,0,root,,123,123
2,2,48,0,root,,135,135
2,2,48,0,root,,142,142
2,2,48,0,root,,152,152
2,2,48,0,root,,153,153
2,2,48,0,root,,158,158
2,2,48,0,root,,161,161
2,2,48,0,root,,172,172
2,2,48,0,root,,196,196
2,2,48,0,root,,197,197
2,2,48,0,root,,203,203
2,2,48,0,root,,205,205
2,2,48,0,root,,257,257
2,2,48,0,root,,265,265
2,2,48,0,root,,269,269
2,2,48,0,root,,274,274
2,2,48,0,root,,314,314
2,2,48,0,root,,319,319
2,2,48,0,root,,336,336
2,2,48,0,root,,337,337
2,2,48,0,root,,360,360
2,2,48,0,root,,382,382
2,2,48,0,root,,389,389
2,2,48,0,root,,402,402
2,2,48,0,root,,413,413
2,2,48,0,root,,417,417
2,2,48,0,root,,419,419
2,2,48,0,root,,430,430
2,2,48,0,root,,436,436
2,2,48,0,root,,452,452
2,2,48,0,root,,463,463
2,2,48,0,root,,475,475
2,2,48,0,root,,497,497
2,2,48,0,root,,509,509
2,2,48,0,root,,511,511
2,2,48,0,root,,520,520
2,2,48,0,root,,523,523
2,2,48,0,root,,527,527
2,2,48,0,root,,539,539
2,2,48,0,root,,551,551
2,2,48,0,root,,553,553
2,2,48,0,root,,563,563
2,2,48,0,root,,573,573
2,2,48,0,root,,582,582
2,2,48,0,root,,590,590
2,2,48,0,root,,597,597
2,2,48,0,root,,608,608
2,2,48,0,root,,615,615
2,2,48,0,root,,624,624
2,2,48,0,root,,634,634
2,2,48,0,root,,635,635
2,2,48,0,root,,637,637
2,2,48,0,root,,641,641
2,2,48,0,root,,661,661
2,2,48,0,root,,665,665
2,2,48,0,root,,675,675
2,2,48,0,root,,704,704
2,2,48,0,root,,708,708
2,2,48,0,root,,710,710
2,2,48,0,root,,712,712
2,2,48,0,root,,713,713
2,2,48,0,root,,727,727
2,2,48,0,root,,736,736
2,2,48,0,root,,742,742
2,2,48,0,root,,750,750
2,2,48,0,root,,754,754
2,2,48,0,root,,766,766
2,2,48,0,root,,773,773
2,2,48,0,root,,775,775
2,2,48,0,root,,780,780
2,2,48,0,root,,783,783
2,2,48,0,root,,798,798
2,2,48,0,root,,801,801
2,2,48,0,root,,832,832
2,2,48,0,root,,835,835
2,2,48,0,root,,837,837
2,2,48,0,root,,852,852
2,2,48,0,root,,856,856
2,2,48,0,root,,858,858
2,2,48,0,root,,869,869
2,2,48,0,root,,879,879
2,2,48,0,root,,905,905
2,2,48,0,root,,918,918
2,2,48,0,root,,931,931
2,2,48,0,root,,933,933
2,2,48,0,root,,982,982
2,2,48,0,root,,997,997
2,2,48,0,root,,1004,1004
2,2,48,0,root,,1006,1006
2,2,48,0,root,,1009,1009
2,2,48,0,root,,1028,1028
2,2,48,0,root,,1060,1060
2,2,48,0,root,,1066,1066
2,2,48,0,root,,1070,1070
2,2,48,0,root,,1085,1085
2,2,48,0,root,,1102,1102
2,2,48,0,root,,1113,1113
2,2,48,0,root,,1143,1143
2,2,48,0,root,,1149,1149
2,2,48,0,root,,1156,1156
2,2,48,0,root,,1172,1172
2,2,48,0,root,,1196,1196
2,2,48,0,root,,1208,1208
2,2,48,0,root,,1210,1210
2,2,48,0,root,,1225,1225
2,2,48,0,root,,1238,1238
2,2,48,0,root,,1263,1263
2,2,48,0,root,,1273,1273
2,2,48,0,root,,1277,1277
2,2,48,0,root,,1291,1291
2,2,48,0,root,,1299,1299
2,2,48,0,root,,1303,1303
2,2,48,0,root,,1326,1326
2,2,48,0,root,,1330,1330
2,2,48,0,root,,1353,1353
2,2,48,0,root,,1372,1372
2,2,48,0,root,,1373,1373
2,2,48,0,root,,1375,1375
2,2,48,0,root,,1393,1393
2,2,48,0,root,,1397,1397
2,2,48,0,root,,1426,1426
2,2,48,0,root,,1430,1430
2,2,48,0,root,,1432,1432
2,2,48,0,root,,1463,1463
2,2,48,0,root,,1512,1512
2,2,48,0,root,,1513,1513
2,2,48,0,root,,1521,1521
2,2,48,0,root,,1534,1534
2,2,48,0,root,,1538,1538
2,2,48,0,root,,1544,1544
2,2,48,0,root,,1548,1548
2,2,48,0,root,,1561,1561
2,2,48,0,root,,1569,1569
2,2,48,0,root,,1581,1581
2,2,48,0,root,,1587,1587
2,2,48,0,root,,1618,1618
2,2,48,0,root,,1639,1639
2,2,48,0,root,,1641,1641
2,2,48,0,root,,1677,1677
2,2,48,0,root,,1690,1690
2,2,48,0,root,,1702,1702
2,2,48,0,root,,1713,1713
2,2,48,0,root,,1723,1723
2,2,48,0,root,,1754,1754
2,2,48,0,root,,1759,1759
2,2,48,0,root,,1761,1761
2,2,48,0,root,,1767,1767
2,2,48,0,root,,1774,1774
2,2,48,0,root,,1778,1778
2,2,48,0,root,,1779,1779
2,2,48,0,root,,1804,1804
2,2,48,0,root,,1813,1813
2,2,48,0,root,,1815,1815
2,2,48,0,root,,1834,1834
2,2,48,0,root,,1837,1837
2,2,48,0,root,,1856,1856
2,2,48,0,root,,1859,1859
2,2,48,0,root,,1875,1875
2,2,48,0,root,,1894,1894
2,2,48,0,root,,1902,1902
2,2,48,0,root,,1926,1926
2,2,48,0,root,,1947,1947
2,2,48,0,root,,1953,1953
2,2,48,0,root,,1963,1963
2,2,48,0,root,,1968,1968
2,2,48,0,root,,1970,1970
2,2,48,0,root,,1973,1973
2,2,48,0,root,,1990,1990
2,2,48,0,root,,2000,2000
2,2,48,0,root,,2015,2015
2,2,48,0,root,,2029,2029
2,2,48,0,root,,2032,2032
2,2,48,0,root,,2045,2045
2,2,48,0,root,,2101,2101
2,2,48,0,root,,2111,2111
2,2,48,0,root,,2119,2119
2,2,48,0,root,,2122,2122
2,2,48,0,root,,2129,2129
2,2,48,0,root,,2132,2132
2,2,48,0,root,,2137,2137
2,2,48,0,root,,2141,2141
2,2,48,0,root,,2151,2151
2,2,48,0,root,,2161,2161
2,2,48,0,root,,2164,2164
2,2,48,0,root,,2167,2167
2,2,48,0,root,,2178,2178
2,2,48,0,root,,2197,2197
2,2,48,0,root,,2200,2200
2,2,48,0,root,,2204,2204
2,2,48,0,root,,2205,2205
2,2,48,0,root,,2207,2207
2,2,48,0,root,,2220,2220
2,2,48,0,root,,2225,2225
2,2,48,0,root,,2228,2228
2,2,48,0,root,,2234,2234
2,2,48,0,root,,2273,2273
2,2,48,1,extra,3,33,33
2,2,48,1,extra,3,67,67
2,2,48,1,extra,3,99,99
2,2,48,1,extra,3,123,123
2,2,48,1,extra,3,152,152
2,2,48,1,extra,3,153,153
2,2,48,1,extra,3,196,196
2,2,48,1,extra,3,205,205
2,2,48,1,extra,3,319,319
2,2,48,1,extra,3,337,337
2,2,48,1,extra,3,402,402
2,2,48,1,extra,3,413,413
2,2,48,1,extra,3,419,419
2,2,48,1,extra,3,436,436
2,2,48,1,extra,3,511,511
2,2,48,1,extra,3,582,582
2,2,48,1,extra,3,590,590
2,2,48,1,extra,3,637,637
2,2,48,1,extra,3,661,661
2,2,48,1,extra,3,708,708
2,2,48,1,extra,3,710,710
2,2,48,1,extra,3,712,712
2,2,48,1,extra,3,736,736
2,2,48,1,extra,3,754,754
2,2,48,1,extra,3,766,766
2,2,48,1,extra,3,775,775
2,2,48,1,extra,3,780,780
2,2,48,1,extra,3,835,835
2,2,48,1,extra,3,852,852
2,2,48,1,extra,3,856,856
2,2,48,1,extra,3,858,858
2,2,48,1,extra,3,879,879
2,2,48,1,extra,3,905,905
2,2,48,1,extra,3,931,931
2,2,48,1,extra,3,1004,1004
2,2,48,1,extra,3,1028,1028
2,2,48,1,extra,3,1066,1066
2,2,48,1,extra,3,1070,1070
2,2,48,1,extra,3,1085,1085
2,2,48,1,extra,3,1102,1102
2,2,48,1,extra,3,1143,1143
2,2,48,1,extra,3,1208,1208
2,2,48,1,extra,3,1225,1225
2,2,48,1,extra,3,1263,1263
2,2,48,1,extra,3,1273,1273
2,2,48,1,extra,3,1291,1291
2,2,48,1,extra,3,1303,1303
2,2,48,1,extra,3,1326,1326
2,2,48,1,extra,3,1372,1372
2,2,48,1,extra,3,1375,1375
2,2,48,1,extra,3,1426,1426
2,2,48,1,extra,3,1463,1463
2,2,48,1,extra,3,1512,1512
2,2,48,1,extra,3,1534,1534
2,2,48,1,extra,3,1538,1538
2,2,48,1,extra,3,1544,1544
2,2,48,1,extra,3,1561,1561
2,2,48,1,extra,3,1569,1569
2,2,48,1,extra,3,1581,1581
2,2,48,1,extra,3,1587,1587
2,2,48,1,extra,3,1618,1618
2,2,48,1,extra,3,1639,1639
2,2,48,1,extra,3,1641,1641
2,2,48,1,extra,3,1754,1754
2,2,48,1,extra,3,1759,1759
2,2,48,1,extra,3,1774,1774
2,2,48,1,extra,3,1778,1778
2,2,48,1,extra,3,1837,1837
2,2,48,1,extra,3,1856,1856
2,2,48,1,extra,3,1859,1859
2,2,48,1,extra,3,1875,1875
2,2,48,1,extra,3,1968,1968
2,2,48,1,extra,3,1970,1970
2,2,48,1,extra,3,2029,2029
2,2,48,1,extra,3,2045,2045
2,2,48,1,extra,3,2111,2111
2,2,48,1,extra,3,2119,2119
2,2,48,1,extra,3,2122,2122
2,2,48,1,extra,3,2151,2151
2,2,48,1,extra,3,2161,2161
2,2,48,1,extra,3,2164,2164
2,2,48,1,extra,3,2197,2197
2,2,48,1,extra,3,2204,2204
2,2,48,1,extra,3,2205,2205
2,2,48,1,extra,3,2220,2220
2,2,48,1,extra,3,2225,2225
2,2,48,1,extra,3,2228,2228
2,2,48,2,extra,1,33,33
2,2,48,2,extra,1,47,47
2,2,48,2,extra,1,153,153
2,2,48,2,extra,1,158,158
2,2,48,2,extra,1,161,161
2,2,48,2,extra,1,203,203
2,2,48,2,extra,1,257,257
2,2,48,2,extra,1,269,269
2,2,48,2,extra,1,274,274
2,2,48,2,extra,1,319,319
2,2,48,2,extra,1,336,336
2,2,48,2,extra,1,337,337
2,2,48,2,extra,1,360,360
2,2,48,2,extra,1,389,389
2,2,48,2,extra,1,402,402
2,2,48,2,extra,1,413,413
2,2,48,2,extra,1,417,417
2,2,48,2,extra,1,419,419
2,2,48,2,extra,1,452,452
2,2,48,2,extra,1,463,463
2,2,48,2,extra,1,497,497
2,2,48,2,extra,1,509,509
2,2,48,2,extra,1,523,523
2,2,48,2,extra,1,539,539
2,2,48,2,extra,1,551,551
2,2,48,2,extra,1,553,553
2,2,48,2,extra,1,563,563
2,2,48,2,extra,1,573,573
2,2,48,2,extra,1,582,582
2,2,48,2,extra,1,590,590
2,2,48,2,extra,1,597,597
2,2,48,2,extra,1,615,615
2,2,48,2,extra,1,634,634
2,2,48,2,extra,1,661,661
2,2,48,2,extra,1,665,665
2,2,48,2,extra,1,704,704
2,2,48,2,extra,1,708,708
2,2,48,2,extra,1,712,712
2,2,48,2,extra,1,727,727
2,2,48,2,extra,1,773,773
2,2,48,2,extra,1,801,801
2,2,48,2,extra,1,837,837
2,2,48,2,extra,1,869,869
2,2,48,2,extra,1,905,905
2,2,48,2,extra,1,997,997
2,2,48,2,extra,1,1006,1006
2,2,48,2,extra,1,1009,1009
2,2,48,2,extra,1,1028,1028
2,2,48,2,extra,1,1102,1102
2,2,48,2,extra,1,1149,1149
2,2,48,2,extra,1,1208,1208
2,2,48,2,extra,1,1210,1210
2,2,48,2,extra,1,1263,1263
2,2,48,2,extra,1,1353,1353
2,2,48,2,extra,1,1373,1373
2,2,48,2,extra,1,1375,1375
2,2,48,2,extra,1,1513,1513
2,2,48,2,extra,1,1521,1521
2,2,48,2,extra,1,1538,1538
2,2,48,2,extra,1,1548,1548
2,2,48,2,extra,1,1569,1569
2,2,48,2,extra,1,1587,1587
2,2,48,2,extra,1,1618,1618
2,2,48,2,extra,1,1641,1641
2,2,48,2,extra,1,1713,1713
2,2,48,2,extra,1,1723,1723
2,2,48,2,extra,1,1754,1754
2,2,48,2,extra,1,1767,1767
2,2,48,2,extra,1,1804,1804
2,2,48,2,extra,1,1947,1947
2,2,48,2,extra,1,1963,1963
2,2,48,2,extra,1,1973,1973
2,2,48,2,extra,1,2137,2137
2,2,48,2,extra,1,2178,2178
2,2,48,2,extra,1,2204,2204
2,2,48,2,extra,1,2207,2207
2,2,48,2,extra,1,2225,2225
2,3,48,0,root,,1,1
2,3,48,0,root,,2,2
2,3,48,0,root,,20,20
2,3,48,0,root,,34,34
2,3,48,0,root,,44,44
2,3,48,0,root,,46,46
2,3,48,0,root,,52,52
2,3,48,0,root,,58,58
2,3,48,0,root,,60,60
2,3,48,0,root,,73,73
2,3,48,0,root,,107,107
2,3,48,0,root,,115,115
2,3,48,0,root,,118,118
2,3,48,0,root,,132,132
2,3,48,0,root,,139,139
2,3,48,0,root,,147,147
2,3,48,0,root,,155,155
2,3,48,0,root,,162,162
2,3,48,0,root,,202,202
2,3,48,0,root,,210,210
2,3,48,0,root,,216,216
2,3,48,0,root,,217,217
2,3,48,0,root,,222,222
2,3,48,0,root,,227,227
2,3,48,0,root,,236,236
2,3,48,0,root,,244,244
2,3,48,0,root,,247,247
2,3,48,0,root,,259,259
2,3,48,0,root,,260,260
2,3,48,0,root,,278,278
2,3,48,0,root,,307,307
2,3,48,0,root,,310,310
2,3,48,0,root,,317,317
2,3,48,0,root,,323,323
2,3,48,0,root,,326,326
2,3,48,0,root,,332,332
2,3,48,0,root,,390,390
2,3,48,0,root,,395,395
2,3,48,0,root,,404,404
2,3,48,0,root,,423,423
2,3,48,0,root,,441,441
2,3,48,0,root,,453,453
2,3,48,0,root,,464,464
2,3,48,0,root,,487,487
2,3,48,0,root,,499,499
2,3,48,0,root,,524,524
2,3,48,0,root,,534,534
2,3,48,0,root,,538,538
2,3,48,0,root,,543,543
2,3,48,0,root,,557,557
2,3,48,0,root,,566,566
2,3,48,0,root,,574,574
2,3,48,0,root,,576,576
2,3,48,0,root,,592,592
2,3,48,0,root,,594,594
2,3,48,0,root,,601,601
2,3,48,0,root,,605,605
2,3,48,0,root,,648,648
2,3,48,0,root,,656,656
2,3,48,0,root,,664,664
2,3,48,0,root,,666,666
2,3,48,0,root,,671,671
2,3,48,0,root,,685,685
2,3,48,0,root,,694,694
2,3,48,0,root,,696,696
2,3,48,0,root,,701,701
2,3,48,0,root,,703,703
2,3,48,0,root,,723,723
2,3,48,0,root,,726,726
2,3,48,0,root,,735,735
2,3,48,0,root,,748,748
2,3,48,0,root,,760,760
2,3,48,0,root,,770,770
2,3,48,0,root,,774,774
2,3,48,0,root,,786,786
2,3,48,0,root,,795,795
2,3,48,0,root,,814,814
2,3,48,0,root,,817,817
2,3,48,0,root,,824,824
2,3,48,0,root,,827,827
2,3,48,0,root,,828,828
2,3,48,0,root,,845,845
2,3,48,0,root,,854,854
2,3,48,0,root,,863,863
2,3,48,0,root,,870,870
2,3,48,0,root,,871,871
2,3,48,0,root,,885,885
2,3,48,0,root,,886,886
2,3,48,0,root,,887,887
2,3,48,0,root,,889,889
2,3,48,0,root,,891,891
2,3,48,0,root,,909,909
2,3,48,0,root,,911,911
2,3,48,0,root,,919,919
2,3,48,0,root,,920,920
2,3,48,0,root,,924,924
2,3,48,0,root,,937,937
2,3,48,0,root,,938,938
2,3,48,0,root,,958,958
2,3,48,0,root,,968,968
2,3,48,0,root,,975,975
2,3,48,0,root,,978,978
2,3,48,0,root,,981,981
2,3,48,0,root,,984,984
2,3,48,0,root,,1001,1001
2,3,48,0,root,,1002,1002
2,3,48,0,root,,1005,1005
2,3,48,0,root,,1016,1016
2,3,48,0,root,,1017,1017
2,3,48,0,root,,1018,1018
2,3,48,0,root,,1025,1025
2,3,48,0,root,,1029,1029
2,3,48,0,root,,1040,1040
2,3,48,0,root,,1056,1056
2,3,48,0,root,,1073,1073
2,3,48,0,root,,1079,1079
2,3,48,0,root,,1083,1083
2,3,48,0,root,,1106,1106
2,3,48,0,root,,1117,1117
2,3,48,0,root,,1119,1119
2,3,48,0,root,,1120,1120
2,3,48,0,root,,1134,1134
2,3,48,0,root,,1146,1146
2,3,48,0,root,,1148,1148
2,3,48,0,root,,1150,1150
2,3,48,0,root,,1153,1153
2,3,48,0,root,,1162,1162
2,3,48,0,root,,1178,1178
2,3,48,0,root,,1183,1183
2,3,48,0,root,,1185,1185
2,3,48,0,root,,1189,1189
2,3,48,0,root,,1211,1211
2,3,48,0,root,,1214,1214
2,3,48,0,root,,1217,1217
2,3,48,0,root,,1220,1220
2,3,48,0,root,,1227,1227
2,3,48,0,root,,1241,1241
2,3,48,0,root,,1242,1242
2,3,48,0,root,,1245,1245
2,3,48,0,root,,1249,1249
2,3,48,0,root,,1250,1250
2,3,48,0,root,,1264,1264
2,3,48,0,root,,1267,1267
2,3,48,0,root,,1269,1269
2,3,48,0,root,,1275,1275
2,3,48,0,root,,1276,1276
2,3,48,0,root,,1280,1280
2,3,48,0,root,,1325,1325
2,3,48,0,root,,1341,1341
2,3,48,0,root,,1348,1348
2,3,48,0,root,,1363,1363
2,3,48,0,root,,1368,1368
2,3,48,0,root,,1376,1376
2,3,48,0,root,,1378,1378
2,3,48,0,root,,1381,1381
2,3,48,0,root,,1382,1382
2,3,48,0,root,,1419,1419
2,3,48,0,root,,1427,1427
2,3,48,0,root,,1434,1434
2,3,48,0,root,,1436,1436
2,3,48,0,root,,1440,1440
2,3,48,0,root,,1443,1443
2,3,48,0,root,,1470,1470
2,3,48,0,root,,1481,1481
2,3,48,0,root,,1503,1503
2,3,48,0,root,,1509,1509
2,3,48,0,root,,1516,1516
2,3,48,0,root,,1522,1522
2,3,48,0,root,,1523,1523
2,3,48,0,root,,1528,1528
2,3,48,0,root,,1532,1532
2,3,48,0,root,,1551,1551
2,3,48,0,root,,1573,1573
2,3,48,0,root,,1575,1575
2,3,48,0,root,,1582,1582
2,3,48,0,root,,1583,1583
2,3,48,0,root,,1604,1604
2,3,48,0,root,,1609,1609
2,3,48,0,root,,1621,1621
2,3,48,0,root,,1626,1626
2,3,48,0,root,,1637,1637
2,3,48,0,root,,1645,1645
2,3,48,0,root,,1648,1648
2,3,48,0,root,,1665,1665
2,3,48,0,root,,1666,1666
2,3,48,0,root,,1675,1675
2,3,48,0,root,,1679,1679
2,3,48,0,root,,1683,1683
2,3,48,0,root,,1712,1712
2,3,48,0,root,,1716,1716
2,3,48,0,root,,1719,1719
